"Código","Unidade Territorial","UF","Referência","Quantidade de pessoas do sexo masculino inscritas no Cadastro Único","Quantidade de pessoas do sexo feminino inscritas no Cadastro Único"
"210805","PAULINO NEVES","MA","06/2023","7445","7906"
"210805","PAULINO NEVES","MA","07/2023","7450","7934"
"210805","PAULINO NEVES","MA","08/2023","7451","7955"
"210805","PAULINO NEVES","MA","10/2023","7479","7969"
"210805","PAULINO NEVES","MA","02/2024","7394","7958"
"210805","PAULINO NEVES","MA","03/2024","7409","7961"
"210805","PAULINO NEVES","MA","03/2025","7447","8013"
"210805","PAULINO NEVES","MA","04/2024","7408","7976"
"210805","PAULINO NEVES","MA","08/2024","7401","7946"
"210805","PAULINO NEVES","MA","09/2024","7357","7932"
"210805","PAULINO NEVES","MA","10/2024","7397","7969"
"210805","PAULINO NEVES","MA","11/2024","7419","7984"
"210805","PAULINO NEVES","MA","12/2024","7432","8006"
"210805","PAULINO NEVES","MA","07/2024","7389","7934"
"210805","PAULINO NEVES","MA","01/2024","7397","7947"
"210805","PAULINO NEVES","MA","05/2024","7437","7988"
"210805","PAULINO NEVES","MA","06/2024","7437","7993"
"210805","PAULINO NEVES","MA","05/2025","7417","8151"
"210805","PAULINO NEVES","MA","09/2025","7407","8140"
"210805","PAULINO NEVES","MA","12/2025","7477","8215"
"210805","PAULINO NEVES","MA","10/2025","7429","8166"
"210805","PAULINO NEVES","MA","01/2025","7414","7988"
"210805","PAULINO NEVES","MA","11/2025","7454","8189"
"210805","PAULINO NEVES","MA","06/2025","7414","8153"
"210805","PAULINO NEVES","MA","07/2025","7419","8153"
"210805","PAULINO NEVES","MA","02/2025","7436","8004"
"210810","PAULO RAMOS","MA","09/2014","7981","9666"
"210810","PAULO RAMOS","MA","03/2025","6554","8552"
"210810","PAULO RAMOS","MA","08/2025","6396","8662"
"210810","PAULO RAMOS","MA","02/2025","6571","8529"
"210810","PAULO RAMOS","MA","07/2025","6481","8725"
"210810","PAULO RAMOS","MA","06/2025","6500","8714"
"210810","PAULO RAMOS","MA","11/2025","6467","8743"
"210810","PAULO RAMOS","MA","01/2025","6578","8540"
"210810","PAULO RAMOS","MA","10/2025","6456","8738"
"210810","PAULO RAMOS","MA","12/2025","6461","8721"
"210810","PAULO RAMOS","MA","09/2025","6434","8724"
"210810","PAULO RAMOS","MA","05/2025","6493","8707"
"210810","PAULO RAMOS","MA","07/2024","6571","8518"
"210810","PAULO RAMOS","MA","12/2024","6639","8590"
"210810","PAULO RAMOS","MA","11/2024","6589","8531"
"210810","PAULO RAMOS","MA","10/2024","6567","8502"
"210810","PAULO RAMOS","MA","05/2024","6705","8625"
"210810","PAULO RAMOS","MA","09/2024","6554","8482"
"210810","PAULO RAMOS","MA","08/2024","6615","8549"
"210810","PAULO RAMOS","MA","06/2024","6725","8665"
"210810","PAULO RAMOS","MA","04/2024","6721","8672"
"210810","PAULO RAMOS","MA","01/2024","6712","8641"
"210810","PAULO RAMOS","MA","03/2024","6699","8652"
"210810","PAULO RAMOS","MA","02/2024","6689","8629"
"210810","PAULO RAMOS","MA","10/2023","6778","8694"
"210810","PAULO RAMOS","MA","08/2023","6692","8637"
"210810","PAULO RAMOS","MA","01/2023","6531","8512"
"210810","PAULO RAMOS","MA","12/2023","6834","8769"
"210810","PAULO RAMOS","MA","02/2023","6556","8539"
"210810","PAULO RAMOS","MA","11/2023","6806","8730"
"210810","PAULO RAMOS","MA","09/2023","6757","8659"
"210810","PAULO RAMOS","MA","03/2023","6579","8553"
"210810","PAULO RAMOS","MA","07/2023","6661","8589"
"210810","PAULO RAMOS","MA","05/2023","6601","8528"
"210810","PAULO RAMOS","MA","06/2023","6620","8548"
"210810","PAULO RAMOS","MA","04/2023","6547","8476"
"210810","PAULO RAMOS","MA","06/2022","6338","8280"
"210810","PAULO RAMOS","MA","05/2022","6298","8203"
"210810","PAULO RAMOS","MA","10/2022","6460","8435"
"210810","PAULO RAMOS","MA","04/2022","6302","8158"
"210810","PAULO RAMOS","MA","09/2022","6425","8394"
"210810","PAULO RAMOS","MA","02/2022","6321","8156"
"210810","PAULO RAMOS","MA","01/2022","6260","8077"
"210810","PAULO RAMOS","MA","11/2022","6486","8462"
"210810","PAULO RAMOS","MA","12/2022","6516","8473"
"210810","PAULO RAMOS","MA","08/2022","6387","8357"
"210810","PAULO RAMOS","MA","03/2022","6336","8163"
"210810","PAULO RAMOS","MA","07/2022","6347","8306"
"210810","PAULO RAMOS","MA","09/2021","6213","7974"
"210810","PAULO RAMOS","MA","05/2021","6192","7881"
"210810","PAULO RAMOS","MA","02/2021","6091","7750"
"210810","PAULO RAMOS","MA","04/2021","6164","7856"
"210810","PAULO RAMOS","MA","03/2021","6109","7783"
"210810","PAULO RAMOS","MA","01/2021","6098","7750"
"210810","PAULO RAMOS","MA","12/2021","6252","8052"
"210810","PAULO RAMOS","MA","11/2021","6259","8061"
"210810","PAULO RAMOS","MA","08/2021","6204","7933"
"210810","PAULO RAMOS","MA","10/2021","6234","8006"
"210810","PAULO RAMOS","MA","07/2021","6199","7930"
"210810","PAULO RAMOS","MA","06/2021","6199","7914"
"210810","PAULO RAMOS","MA","08/2020","6206","7882"
"210810","PAULO RAMOS","MA","07/2020","6208","7870"
"210810","PAULO RAMOS","MA","04/2020","6212","7865"
"210810","PAULO RAMOS","MA","11/2020","6093","7753"
"210810","PAULO RAMOS","MA","06/2020","6206","7861"
"210810","PAULO RAMOS","MA","01/2020","6340","8072"
"210810","PAULO RAMOS","MA","03/2020","6225","7869"
"210810","PAULO RAMOS","MA","02/2020","6187","7841"
"210810","PAULO RAMOS","MA","12/2020","6098","7753"
"210810","PAULO RAMOS","MA","10/2020","6187","7863"
"210810","PAULO RAMOS","MA","09/2020","6173","7851"
"210810","PAULO RAMOS","MA","05/2020","6207","7863"
"210810","PAULO RAMOS","MA","08/2019","6471","8165"
"210810","PAULO RAMOS","MA","07/2019","6472","8166"
"210810","PAULO RAMOS","MA","04/2019","6443","8125"
"210810","PAULO RAMOS","MA","10/2019","6282","7973"
"210810","PAULO RAMOS","MA","09/2019","6260","7908"
"210810","PAULO RAMOS","MA","03/2019","6550","8246"
"210810","PAULO RAMOS","MA","12/2019","6329","8053"
"210810","PAULO RAMOS","MA","02/2019","6542","8229"
"210810","PAULO RAMOS","MA","06/2019","6455","8134"
"210810","PAULO RAMOS","MA","11/2019","6294","7995"
"210810","PAULO RAMOS","MA","01/2019","6538","8211"
"210810","PAULO RAMOS","MA","05/2019","6449","8133"
"210810","PAULO RAMOS","MA","10/2018","6572","8265"
"210810","PAULO RAMOS","MA","09/2018","6543","8259"
"210810","PAULO RAMOS","MA","06/2018","6727","8448"
"210810","PAULO RAMOS","MA","05/2018","6727","8442"
"210810","PAULO RAMOS","MA","02/2018","6831","8557"
"210810","PAULO RAMOS","MA","08/2018","6548","8269"
"210810","PAULO RAMOS","MA","03/2018","6659","8385"
"210810","PAULO RAMOS","MA","04/2018","6686","8397"
"210810","PAULO RAMOS","MA","01/2018","6795","8525"
"210810","PAULO RAMOS","MA","11/2018","6594","8297"
"210810","PAULO RAMOS","MA","07/2018","6701","8455"
"210810","PAULO RAMOS","MA","12/2018","6496","8154"
"210810","PAULO RAMOS","MA","12/2017","6755","8458"
"210810","PAULO RAMOS","MA","11/2017","6703","8410"
"210810","PAULO RAMOS","MA","07/2017","7125","8883"
"210810","PAULO RAMOS","MA","03/2017","7145","8927"
"210810","PAULO RAMOS","MA","02/2017","7135","8917"
"210810","PAULO RAMOS","MA","10/2017","6699","8387"
"210810","PAULO RAMOS","MA","06/2017","7141","8902"
"210810","PAULO RAMOS","MA","05/2017","7133","8899"
"210810","PAULO RAMOS","MA","01/2017","7154","8923"
"210810","PAULO RAMOS","MA","09/2017","6661","8325"
"210810","PAULO RAMOS","MA","08/2017","7127","8910"
"210810","PAULO RAMOS","MA","04/2017","7132","8900"
"210810","PAULO RAMOS","MA","10/2016","7416","9178"
"210810","PAULO RAMOS","MA","11/2016","7425","9178"
"210810","PAULO RAMOS","MA","08/2016","7406","9154"
"210810","PAULO RAMOS","MA","06/2016","7394","9094"
"210810","PAULO RAMOS","MA","05/2016","7401","9083"
"210810","PAULO RAMOS","MA","09/2016","7417","9178"
"210810","PAULO RAMOS","MA","07/2016","7405","9116"
"210810","PAULO RAMOS","MA","04/2016","7375","9068"
"210810","PAULO RAMOS","MA","03/2016","7363","9038"
"210810","PAULO RAMOS","MA","01/2016","7257","8896"
"210810","PAULO RAMOS","MA","12/2016","7173","8920"
"210810","PAULO RAMOS","MA","02/2016","7309","8968"
"210810","PAULO RAMOS","MA","06/2015","7583","9196"
"210810","PAULO RAMOS","MA","09/2015","7413","8992"
"210810","PAULO RAMOS","MA","05/2015","7587","9193"
"210810","PAULO RAMOS","MA","04/2015","7572","9163"
"210810","PAULO RAMOS","MA","01/2015","7512","9096"
"210810","PAULO RAMOS","MA","10/2015","7388","8993"
"210810","PAULO RAMOS","MA","03/2015","7554","9152"
"210810","PAULO RAMOS","MA","12/2015","7391","9022"
"210810","PAULO RAMOS","MA","08/2015","7414","9013"
"210810","PAULO RAMOS","MA","07/2015","7411","9009"
"210810","PAULO RAMOS","MA","02/2015","7536","9136"
"210810","PAULO RAMOS","MA","11/2015","7390","9003"
"210810","PAULO RAMOS","MA","01/2014","7897","9496"
"210810","PAULO RAMOS","MA","04/2014","7874","9475"
"210810","PAULO RAMOS","MA","05/2014","7820","9472"
"210810","PAULO RAMOS","MA","06/2014","7858","9534"
"210810","PAULO RAMOS","MA","03/2014","7855","9458"
"210810","PAULO RAMOS","MA","02/2014","7852","9453"
"210810","PAULO RAMOS","MA","07/2014","7892","9586"
"210810","PAULO RAMOS","MA","08/2014","7934","9629"
"210810","PAULO RAMOS","MA","12/2014","8040","9734"
"210810","PAULO RAMOS","MA","10/2014","8016","9712"
"210810","PAULO RAMOS","MA","11/2014","8020","9727"
"210810","PAULO RAMOS","MA","01/2013","7847","9299"
"210810","PAULO RAMOS","MA","02/2013","7836","9306"
"210810","PAULO RAMOS","MA","03/2013","7795","9254"
"210810","PAULO RAMOS","MA","04/2013","7788","9262"
"210810","PAULO RAMOS","MA","05/2013","7804","9294"
"210810","PAULO RAMOS","MA","06/2013","7796","9331"
"210810","PAULO RAMOS","MA","07/2013","7816","9375"
"210810","PAULO RAMOS","MA","09/2013","7878","9465"
"210810","PAULO RAMOS","MA","08/2013","7849","9405"
"210810","PAULO RAMOS","MA","12/2013","7925","9482"
"210810","PAULO RAMOS","MA","10/2013","7905","9484"
"210810","PAULO RAMOS","MA","11/2013","7929","9480"
"210810","PAULO RAMOS","MA","12/2012","7828","9288"
"210810","PAULO RAMOS","MA","11/2012","7769","9212"
"210810","PAULO RAMOS","MA","10/2012","7695","9110"
"210810","PAULO RAMOS","MA","09/2012","7593","8961"
"210810","PAULO RAMOS","MA","08/2012","7461","8844"
"210820","PEDREIRAS","MA","08/2012","10812","14748"
"210820","PEDREIRAS","MA","09/2012","10783","14706"
"210820","PEDREIRAS","MA","10/2012","10796","14730"
"210820","PEDREIRAS","MA","11/2012","10806","14735"
"210820","PEDREIRAS","MA","12/2012","10789","14727"
"210820","PEDREIRAS","MA","11/2013","10880","14968"
"210820","PEDREIRAS","MA","10/2013","10872","14966"
"210820","PEDREIRAS","MA","12/2013","10887","14984"
"210820","PEDREIRAS","MA","08/2013","10841","14911"
"210820","PEDREIRAS","MA","09/2013","10860","14946"
"210820","PEDREIRAS","MA","07/2013","10832","14860"
"210820","PEDREIRAS","MA","06/2013","10802","14818"
"210820","PEDREIRAS","MA","05/2013","10802","14780"
"210820","PEDREIRAS","MA","04/2013","10799","14759"
"210820","PEDREIRAS","MA","03/2013","10802","14741"
"210820","PEDREIRAS","MA","02/2013","10807","14790"
"210820","PEDREIRAS","MA","01/2013","10798","14753"
"210820","PEDREIRAS","MA","11/2014","11273","15381"
"210820","PEDREIRAS","MA","10/2014","11230","15336"
"210820","PEDREIRAS","MA","12/2014","11315","15389"
"210820","PEDREIRAS","MA","09/2014","11178","15290"
"210820","PEDREIRAS","MA","08/2014","11175","15283"
"210820","PEDREIRAS","MA","07/2014","11135","15222"
"210820","PEDREIRAS","MA","02/2014","10885","14982"
"210820","PEDREIRAS","MA","03/2014","10937","14994"
"210820","PEDREIRAS","MA","06/2014","11068","15146"
"210820","PEDREIRAS","MA","05/2014","11003","15071"
"210820","PEDREIRAS","MA","04/2014","11008","15057"
"210820","PEDREIRAS","MA","01/2014","10899","14999"
"210820","PEDREIRAS","MA","11/2015","9488","13102"
"210820","PEDREIRAS","MA","02/2015","9709","13440"
"210820","PEDREIRAS","MA","08/2015","9459","13056"
"210820","PEDREIRAS","MA","09/2015","9476","13070"
"210820","PEDREIRAS","MA","12/2015","9508","13118"
"210820","PEDREIRAS","MA","03/2015","9749","13514"
"210820","PEDREIRAS","MA","10/2015","9475","13087"
"210820","PEDREIRAS","MA","01/2015","9689","13426"
"210820","PEDREIRAS","MA","04/2015","9798","13562"
"210820","PEDREIRAS","MA","05/2015","9831","13613"
"210820","PEDREIRAS","MA","06/2015","9845","13636"
"210820","PEDREIRAS","MA","07/2015","9431","13026"
"210820","PEDREIRAS","MA","07/2016","9413","12999"
"210820","PEDREIRAS","MA","11/2016","9574","13200"
"210820","PEDREIRAS","MA","08/2016","9433","13042"
"210820","PEDREIRAS","MA","12/2016","9066","12572"
"210820","PEDREIRAS","MA","03/2016","9356","12925"
"210820","PEDREIRAS","MA","09/2016","9514","13120"
"210820","PEDREIRAS","MA","05/2016","9416","13002"
"210820","PEDREIRAS","MA","04/2016","9385","12956"
"210820","PEDREIRAS","MA","10/2016","9550","13187"
"210820","PEDREIRAS","MA","06/2016","9407","12995"
"210820","PEDREIRAS","MA","01/2016","9292","12838"
"210820","PEDREIRAS","MA","02/2016","9298","12845"
"210820","PEDREIRAS","MA","04/2017","9243","12795"
"210820","PEDREIRAS","MA","08/2017","9367","12851"
"210820","PEDREIRAS","MA","09/2017","8679","11888"
"210820","PEDREIRAS","MA","05/2017","9302","12850"
"210820","PEDREIRAS","MA","01/2017","9123","12670"
"210820","PEDREIRAS","MA","06/2017","9323","12873"
"210820","PEDREIRAS","MA","10/2017","8723","11905"
"210820","PEDREIRAS","MA","11/2017","8819","12009"
"210820","PEDREIRAS","MA","12/2017","8879","12046"
"210820","PEDREIRAS","MA","02/2017","9164","12695"
"210820","PEDREIRAS","MA","03/2017","9197","12738"
"210820","PEDREIRAS","MA","07/2017","9368","12871"
"210820","PEDREIRAS","MA","03/2018","8699","11764"
"210820","PEDREIRAS","MA","07/2018","9016","12028"
"210820","PEDREIRAS","MA","11/2018","8830","11766"
"210820","PEDREIRAS","MA","01/2018","8921","12098"
"210820","PEDREIRAS","MA","04/2018","8850","11847"
"210820","PEDREIRAS","MA","08/2018","8652","11593"
"210820","PEDREIRAS","MA","02/2018","8974","12132"
"210820","PEDREIRAS","MA","12/2018","8558","11408"
"210820","PEDREIRAS","MA","05/2018","8923","11929"
"210820","PEDREIRAS","MA","06/2018","8985","11987"
"210820","PEDREIRAS","MA","09/2018","8673","11627"
"210820","PEDREIRAS","MA","10/2018","8771","11732"
"210820","PEDREIRAS","MA","05/2019","8711","11490"
"210820","PEDREIRAS","MA","09/2019","8457","11066"
"210820","PEDREIRAS","MA","01/2019","8677","11568"
"210820","PEDREIRAS","MA","10/2019","8529","11144"
"210820","PEDREIRAS","MA","11/2019","8577","11219"
"210820","PEDREIRAS","MA","06/2019","8774","11553"
"210820","PEDREIRAS","MA","02/2019","8734","11630"
"210820","PEDREIRAS","MA","12/2019","8608","11227"
"210820","PEDREIRAS","MA","03/2019","8791","11674"
"210820","PEDREIRAS","MA","04/2019","8657","11427"
"210820","PEDREIRAS","MA","07/2019","8794","11537"
"210820","PEDREIRAS","MA","08/2019","8831","11582"
"210820","PEDREIRAS","MA","05/2020","8481","11038"
"210820","PEDREIRAS","MA","09/2020","8541","11118"
"210820","PEDREIRAS","MA","10/2020","8565","11132"
"210820","PEDREIRAS","MA","02/2020","8455","11006"
"210820","PEDREIRAS","MA","03/2020","8464","11031"
"210820","PEDREIRAS","MA","06/2020","8489","11041"
"210820","PEDREIRAS","MA","01/2020","8651","11285"
"210820","PEDREIRAS","MA","12/2020","8300","10821"
"210820","PEDREIRAS","MA","11/2020","8265","10773"
"210820","PEDREIRAS","MA","04/2020","8478","11048"
"210820","PEDREIRAS","MA","07/2020","8508","11073"
"210820","PEDREIRAS","MA","08/2020","8527","11092"
"210820","PEDREIRAS","MA","06/2021","8490","11131"
"210820","PEDREIRAS","MA","07/2021","8541","11210"
"210820","PEDREIRAS","MA","10/2021","8701","11373"
"210820","PEDREIRAS","MA","08/2021","8587","11266"
"210820","PEDREIRAS","MA","11/2021","8771","11509"
"210820","PEDREIRAS","MA","12/2021","8828","11623"
"210820","PEDREIRAS","MA","01/2021","8322","10859"
"210820","PEDREIRAS","MA","03/2021","8399","10974"
"210820","PEDREIRAS","MA","04/2021","8441","11049"
"210820","PEDREIRAS","MA","02/2021","8359","10891"
"210820","PEDREIRAS","MA","05/2021","8466","11083"
"210820","PEDREIRAS","MA","09/2021","8650","11335"
"210820","PEDREIRAS","MA","07/2022","9219","12131"
"210820","PEDREIRAS","MA","03/2022","8969","11794"
"210820","PEDREIRAS","MA","08/2022","9278","12224"
"210820","PEDREIRAS","MA","11/2022","9382","12348"
"210820","PEDREIRAS","MA","12/2022","9428","12418"
"210820","PEDREIRAS","MA","01/2022","8831","11633"
"210820","PEDREIRAS","MA","02/2022","8924","11748"
"210820","PEDREIRAS","MA","09/2022","9347","12264"
"210820","PEDREIRAS","MA","04/2022","9037","11880"
"210820","PEDREIRAS","MA","10/2022","9398","12325"
"210820","PEDREIRAS","MA","05/2022","9062","11934"
"210820","PEDREIRAS","MA","06/2022","9165","12035"
"210820","PEDREIRAS","MA","01/2023","9455","12449"
"210820","PEDREIRAS","MA","04/2023","9333","12211"
"210820","PEDREIRAS","MA","06/2023","9401","12297"
"210820","PEDREIRAS","MA","05/2023","9344","12226"
"210820","PEDREIRAS","MA","07/2023","9432","12334"
"210820","PEDREIRAS","MA","08/2023","9476","12358"
"210820","PEDREIRAS","MA","03/2023","9529","12529"
"210820","PEDREIRAS","MA","09/2023","9508","12408"
"210820","PEDREIRAS","MA","10/2023","9527","12420"
"210820","PEDREIRAS","MA","11/2023","9557","12451"
"210820","PEDREIRAS","MA","02/2023","9488","12485"
"210820","PEDREIRAS","MA","12/2023","9595","12487"
"210820","PEDREIRAS","MA","01/2024","9336","12207"
"210820","PEDREIRAS","MA","04/2024","9364","12285"
"210820","PEDREIRAS","MA","06/2024","9372","12298"
"210820","PEDREIRAS","MA","08/2024","9113","11982"
"210820","PEDREIRAS","MA","09/2024","8941","11822"
"210820","PEDREIRAS","MA","05/2024","9349","12279"
"210820","PEDREIRAS","MA","10/2024","9002","11900"
"210820","PEDREIRAS","MA","11/2024","9079","11955"
"210820","PEDREIRAS","MA","12/2024","9175","12053"
"210820","PEDREIRAS","MA","07/2024","9066","11916"
"210820","PEDREIRAS","MA","02/2024","9351","12230"
"210820","PEDREIRAS","MA","03/2024","9361","12272"
"210820","PEDREIRAS","MA","05/2025","9090","11953"
"210820","PEDREIRAS","MA","12/2025","9264","11964"
"210820","PEDREIRAS","MA","10/2025","9238","11983"
"210820","PEDREIRAS","MA","01/2025","9089","11935"
"210820","PEDREIRAS","MA","09/2025","9173","11963"
"210820","PEDREIRAS","MA","11/2025","9253","11987"
"210820","PEDREIRAS","MA","06/2025","9142","12008"
"210820","PEDREIRAS","MA","07/2025","9161","12018"
"210820","PEDREIRAS","MA","02/2025","9019","11852"
"210820","PEDREIRAS","MA","08/2025","9117","11937"
"210820","PEDREIRAS","MA","03/2025","9058","11886"
"210825","PEDRO DO ROSÁRIO","MA","09/2022","11102","11647"
"210825","PEDRO DO ROSÁRIO","MA","08/2025","11083","11948"
"210825","PEDRO DO ROSÁRIO","MA","02/2025","11349","12003"
"210825","PEDRO DO ROSÁRIO","MA","07/2025","11245","12081"
"210825","PEDRO DO ROSÁRIO","MA","06/2025","11350","12171"
"210825","PEDRO DO ROSÁRIO","MA","11/2025","10870","11716"
"210825","PEDRO DO ROSÁRIO","MA","01/2025","11295","11943"
"210825","PEDRO DO ROSÁRIO","MA","10/2025","10956","11797"
"210825","PEDRO DO ROSÁRIO","MA","12/2025","10733","11511"
"210825","PEDRO DO ROSÁRIO","MA","09/2025","10995","11834"
"210825","PEDRO DO ROSÁRIO","MA","05/2025","11318","12141"
"210825","PEDRO DO ROSÁRIO","MA","07/2024","11214","11887"
"210825","PEDRO DO ROSÁRIO","MA","12/2024","11320","11936"
"210825","PEDRO DO ROSÁRIO","MA","11/2024","11224","11892"
"210825","PEDRO DO ROSÁRIO","MA","10/2024","11213","11866"
"210825","PEDRO DO ROSÁRIO","MA","05/2024","11413","12072"
"210825","PEDRO DO ROSÁRIO","MA","01/2024","11566","12141"
"210825","PEDRO DO ROSÁRIO","MA","09/2024","11183","11859"
"210825","PEDRO DO ROSÁRIO","MA","08/2024","11276","11949"
"210825","PEDRO DO ROSÁRIO","MA","06/2024","11392","12060"
"210825","PEDRO DO ROSÁRIO","MA","04/2024","11503","12126"
"210825","PEDRO DO ROSÁRIO","MA","03/2024","11505","12139"
"210825","PEDRO DO ROSÁRIO","MA","02/2024","11505","12133"
"210825","PEDRO DO ROSÁRIO","MA","08/2023","11614","12049"
"210825","PEDRO DO ROSÁRIO","MA","12/2023","11781","12234"
"210825","PEDRO DO ROSÁRIO","MA","02/2023","11457","11882"
"210825","PEDRO DO ROSÁRIO","MA","11/2023","11717","12175"
"210825","PEDRO DO ROSÁRIO","MA","10/2023","11701","12151"
"210825","PEDRO DO ROSÁRIO","MA","09/2023","11683","12124"
