"Código","Unidade Territorial","UF","Referência","Quantidade total de famílias inscritas no Cadastro Único"
"210083","APICUM-AÇU","MA","04/2013","3227"
"210083","APICUM-AÇU","MA","05/2013","3230"
"210083","APICUM-AÇU","MA","06/2013","3268"
"210083","APICUM-AÇU","MA","07/2013","3364"
"210083","APICUM-AÇU","MA","09/2013","3457"
"210083","APICUM-AÇU","MA","08/2013","3424"
"210083","APICUM-AÇU","MA","12/2013","3753"
"210083","APICUM-AÇU","MA","10/2013","3547"
"210083","APICUM-AÇU","MA","11/2013","3647"
"210083","APICUM-AÇU","MA","12/2012","3197"
"210083","APICUM-AÇU","MA","11/2012","3182"
"210083","APICUM-AÇU","MA","10/2012","3174"
"210083","APICUM-AÇU","MA","08/2012","3130"
"210087","ARAGUANÃ","MA","07/2017","3036"
"210087","ARAGUANÃ","MA","01/2025","2836"
"210087","ARAGUANÃ","MA","02/2025","2831"
"210087","ARAGUANÃ","MA","07/2025","2919"
"210087","ARAGUANÃ","MA","03/2025","2841"
"210087","ARAGUANÃ","MA","11/2025","2922"
"210087","ARAGUANÃ","MA","06/2025","2919"
"210087","ARAGUANÃ","MA","10/2025","2927"
"210087","ARAGUANÃ","MA","12/2025","2937"
"210087","ARAGUANÃ","MA","09/2025","2922"
"210087","ARAGUANÃ","MA","05/2025","2885"
"210087","ARAGUANÃ","MA","06/2024","3074"
"210087","ARAGUANÃ","MA","05/2024","3065"
"210087","ARAGUANÃ","MA","03/2024","3076"
"210087","ARAGUANÃ","MA","12/2024","2884"
"210087","ARAGUANÃ","MA","11/2024","2858"
"210087","ARAGUANÃ","MA","10/2024","2839"
"210087","ARAGUANÃ","MA","01/2024","3073"
"210087","ARAGUANÃ","MA","09/2024","2836"
"210087","ARAGUANÃ","MA","08/2024","2872"
"210087","ARAGUANÃ","MA","07/2024","2853"
"210087","ARAGUANÃ","MA","04/2024","3086"
"210087","ARAGUANÃ","MA","02/2024","3052"
"210087","ARAGUANÃ","MA","12/2023","3161"
"210087","ARAGUANÃ","MA","02/2023","3185"
"210087","ARAGUANÃ","MA","11/2023","3150"
"210087","ARAGUANÃ","MA","10/2023","3153"
"210087","ARAGUANÃ","MA","09/2023","3148"
"210087","ARAGUANÃ","MA","08/2023","3140"
"210087","ARAGUANÃ","MA","07/2023","3126"
"210087","ARAGUANÃ","MA","05/2023","3109"
"210087","ARAGUANÃ","MA","01/2023","3177"
"210087","ARAGUANÃ","MA","06/2023","3129"
"210087","ARAGUANÃ","MA","04/2023","3127"
"210087","ARAGUANÃ","MA","03/2023","3194"
"210087","ARAGUANÃ","MA","06/2022","3138"
"210087","ARAGUANÃ","MA","05/2022","3139"
"210087","ARAGUANÃ","MA","10/2022","3180"
"210087","ARAGUANÃ","MA","04/2022","3145"
"210087","ARAGUANÃ","MA","09/2022","3155"
"210087","ARAGUANÃ","MA","02/2022","3101"
"210087","ARAGUANÃ","MA","01/2022","3071"
"210087","ARAGUANÃ","MA","12/2022","3178"
"210087","ARAGUANÃ","MA","11/2022","3178"
"210087","ARAGUANÃ","MA","08/2022","3146"
"210087","ARAGUANÃ","MA","03/2022","3129"
"210087","ARAGUANÃ","MA","07/2022","3144"
"210087","ARAGUANÃ","MA","09/2021","3040"
"210087","ARAGUANÃ","MA","05/2021","3010"
"210087","ARAGUANÃ","MA","02/2021","2966"
"210087","ARAGUANÃ","MA","04/2021","2976"
"210087","ARAGUANÃ","MA","03/2021","2969"
"210087","ARAGUANÃ","MA","01/2021","2963"
"210087","ARAGUANÃ","MA","12/2021","3064"
"210087","ARAGUANÃ","MA","11/2021","3057"
"210087","ARAGUANÃ","MA","10/2021","3047"
"210087","ARAGUANÃ","MA","08/2021","3024"
"210087","ARAGUANÃ","MA","07/2021","3027"
"210087","ARAGUANÃ","MA","06/2021","3013"
"210087","ARAGUANÃ","MA","08/2020","3033"
"210087","ARAGUANÃ","MA","07/2020","3034"
"210087","ARAGUANÃ","MA","04/2020","3018"
"210087","ARAGUANÃ","MA","11/2020","2958"
"210087","ARAGUANÃ","MA","12/2020","2959"
"210087","ARAGUANÃ","MA","01/2020","3070"
"210087","ARAGUANÃ","MA","06/2020","3026"
"210087","ARAGUANÃ","MA","03/2020","3016"
"210087","ARAGUANÃ","MA","02/2020","3013"
"210087","ARAGUANÃ","MA","10/2020","3030"
"210087","ARAGUANÃ","MA","09/2020","3032"
"210087","ARAGUANÃ","MA","05/2020","3022"
"210087","ARAGUANÃ","MA","08/2019","3055"
"210087","ARAGUANÃ","MA","02/2019","2991"
"210087","ARAGUANÃ","MA","07/2019","3030"
"210087","ARAGUANÃ","MA","04/2019","2953"
"210087","ARAGUANÃ","MA","09/2019","3015"
"210087","ARAGUANÃ","MA","03/2019","3011"
"210087","ARAGUANÃ","MA","12/2019","3061"
"210087","ARAGUANÃ","MA","05/2019","2977"
"210087","ARAGUANÃ","MA","06/2019","3007"
"210087","ARAGUANÃ","MA","11/2019","3052"
"210087","ARAGUANÃ","MA","10/2019","3041"
"210087","ARAGUANÃ","MA","01/2019","2971"
"210087","ARAGUANÃ","MA","10/2018","2922"
"210087","ARAGUANÃ","MA","09/2018","2875"
"210087","ARAGUANÃ","MA","06/2018","2911"
"210087","ARAGUANÃ","MA","05/2018","2882"
"210087","ARAGUANÃ","MA","12/2018","2944"
"210087","ARAGUANÃ","MA","02/2018","2890"
"210087","ARAGUANÃ","MA","08/2018","2850"
"210087","ARAGUANÃ","MA","03/2018","2791"
"210087","ARAGUANÃ","MA","04/2018","2833"
"210087","ARAGUANÃ","MA","01/2018","2868"
"210087","ARAGUANÃ","MA","11/2018","2981"
"210087","ARAGUANÃ","MA","07/2018","2930"
"210087","ARAGUANÃ","MA","03/2017","3014"
"210087","ARAGUANÃ","MA","02/2017","2990"
"210087","ARAGUANÃ","MA","12/2017","2863"
"210087","ARAGUANÃ","MA","11/2017","2864"
"210087","ARAGUANÃ","MA","10/2017","2842"
"210087","ARAGUANÃ","MA","08/2025","2909"
"210087","ARAGUANÃ","MA","06/2017","3021"
"210087","ARAGUANÃ","MA","05/2017","3023"
"210087","ARAGUANÃ","MA","01/2017","2972"
"210087","ARAGUANÃ","MA","09/2017","2847"
"210087","ARAGUANÃ","MA","08/2017","3078"
"210087","ARAGUANÃ","MA","04/2017","3019"
"210087","ARAGUANÃ","MA","10/2016","3007"
"210087","ARAGUANÃ","MA","05/2016","2958"
"210087","ARAGUANÃ","MA","06/2016","2972"
"210087","ARAGUANÃ","MA","04/2016","2949"
"210087","ARAGUANÃ","MA","09/2016","2997"
"210087","ARAGUANÃ","MA","01/2016","2867"
"210087","ARAGUANÃ","MA","12/2016","2963"
"210087","ARAGUANÃ","MA","03/2016","2914"
"210087","ARAGUANÃ","MA","08/2016","2991"
"210087","ARAGUANÃ","MA","02/2016","2883"
"210087","ARAGUANÃ","MA","11/2016","3008"
"210087","ARAGUANÃ","MA","07/2016","2979"
"210087","ARAGUANÃ","MA","06/2015","2868"
"210087","ARAGUANÃ","MA","05/2015","2868"
"210087","ARAGUANÃ","MA","11/2015","2866"
"210087","ARAGUANÃ","MA","04/2015","2866"
"210087","ARAGUANÃ","MA","07/2015","2823"
"210087","ARAGUANÃ","MA","01/2015","2822"
"210087","ARAGUANÃ","MA","10/2015","2861"
"210087","ARAGUANÃ","MA","03/2015","2852"
"210087","ARAGUANÃ","MA","12/2015","2885"
"210087","ARAGUANÃ","MA","09/2015","2853"
"210087","ARAGUANÃ","MA","08/2015","2830"
"210087","ARAGUANÃ","MA","02/2015","2835"
"210087","ARAGUANÃ","MA","01/2014","2525"
"210087","ARAGUANÃ","MA","04/2014","2607"
"210087","ARAGUANÃ","MA","05/2014","2657"
"210087","ARAGUANÃ","MA","06/2014","2702"
"210087","ARAGUANÃ","MA","03/2014","2580"
"210087","ARAGUANÃ","MA","02/2014","2557"
"210087","ARAGUANÃ","MA","07/2014","2729"
"210087","ARAGUANÃ","MA","08/2014","2753"
"210087","ARAGUANÃ","MA","09/2014","2779"
"210087","ARAGUANÃ","MA","12/2014","2832"
"210087","ARAGUANÃ","MA","10/2014","2784"
"210087","ARAGUANÃ","MA","11/2014","2801"
"210087","ARAGUANÃ","MA","03/2013","2218"
"210087","ARAGUANÃ","MA","01/2013","2205"
"210087","ARAGUANÃ","MA","02/2013","2207"
"210087","ARAGUANÃ","MA","04/2013","2246"
"210087","ARAGUANÃ","MA","05/2013","2253"
"210087","ARAGUANÃ","MA","06/2013","2294"
"210087","ARAGUANÃ","MA","07/2013","2333"
"210087","ARAGUANÃ","MA","09/2013","2427"
"210087","ARAGUANÃ","MA","08/2013","2350"
"210087","ARAGUANÃ","MA","12/2013","2485"
"210087","ARAGUANÃ","MA","10/2013","2432"
"210087","ARAGUANÃ","MA","11/2013","2451"
"210087","ARAGUANÃ","MA","12/2012","2202"
"210087","ARAGUANÃ","MA","11/2012","2207"
"210087","ARAGUANÃ","MA","10/2012","2199"
"210087","ARAGUANÃ","MA","09/2012","2151"
"210087","ARAGUANÃ","MA","08/2012","2071"
"210090","ARAIOSES","MA","03/2025","10623"
"210090","ARAIOSES","MA","08/2025","10715"
"210090","ARAIOSES","MA","01/2025","10678"
"210090","ARAIOSES","MA","02/2025","10596"
"210090","ARAIOSES","MA","07/2025","10738"
"210090","ARAIOSES","MA","11/2025","10718"
"210090","ARAIOSES","MA","06/2025","10723"
"210090","ARAIOSES","MA","10/2025","10716"
"210090","ARAIOSES","MA","05/2025","10677"
"210090","ARAIOSES","MA","12/2025","10700"
"210090","ARAIOSES","MA","09/2025","10734"
"210090","ARAIOSES","MA","06/2024","10867"
"210090","ARAIOSES","MA","04/2024","10866"
"210090","ARAIOSES","MA","02/2024","10849"
"210090","ARAIOSES","MA","01/2024","10901"
"210090","ARAIOSES","MA","12/2024","10780"
"210090","ARAIOSES","MA","11/2024","10690"
"210090","ARAIOSES","MA","10/2024","10587"
"210090","ARAIOSES","MA","05/2024","10827"
"210090","ARAIOSES","MA","09/2024","10524"
"210090","ARAIOSES","MA","08/2024","10645"
"210090","ARAIOSES","MA","07/2024","10591"
"210090","ARAIOSES","MA","03/2024","10885"
"210090","ARAIOSES","MA","08/2023","10908"
"210090","ARAIOSES","MA","07/2023","10872"
"210090","ARAIOSES","MA","02/2023","10879"
"210090","ARAIOSES","MA","12/2023","11099"
"210090","ARAIOSES","MA","11/2023","11052"
"210090","ARAIOSES","MA","10/2023","11014"
"210090","ARAIOSES","MA","09/2023","10951"
"210090","ARAIOSES","MA","05/2023","10752"
"210090","ARAIOSES","MA","06/2023","10812"
"210090","ARAIOSES","MA","04/2023","10729"
"210090","ARAIOSES","MA","03/2023","10904"
"210090","ARAIOSES","MA","01/2023","10871"
"210090","ARAIOSES","MA","06/2022","10215"
"210090","ARAIOSES","MA","05/2022","10105"
"210090","ARAIOSES","MA","10/2022","10670"
"210090","ARAIOSES","MA","04/2022","9960"
"210090","ARAIOSES","MA","09/2022","10579"
"210090","ARAIOSES","MA","02/2022","9693"
"210090","ARAIOSES","MA","01/2022","9668"
"210090","ARAIOSES","MA","12/2022","10835"
"210090","ARAIOSES","MA","11/2022","10762"
"210090","ARAIOSES","MA","08/2022","10408"
"210090","ARAIOSES","MA","03/2022","9758"
"210090","ARAIOSES","MA","07/2022","10293"
"210090","ARAIOSES","MA","09/2021","9320"
"210090","ARAIOSES","MA","05/2021","9124"
"210090","ARAIOSES","MA","10/2021","9355"
"210090","ARAIOSES","MA","03/2021","9098"
"210090","ARAIOSES","MA","02/2021","9104"
"210090","ARAIOSES","MA","04/2021","9112"
"210090","ARAIOSES","MA","01/2021","9111"
"210090","ARAIOSES","MA","12/2021","9640"
"210090","ARAIOSES","MA","11/2021","9560"
"210090","ARAIOSES","MA","08/2021","9288"
"210090","ARAIOSES","MA","07/2021","9245"
"210090","ARAIOSES","MA","06/2021","9143"
"210090","ARAIOSES","MA","08/2020","9299"
"210090","ARAIOSES","MA","07/2020","9176"
"210090","ARAIOSES","MA","04/2020","9164"
"210090","ARAIOSES","MA","11/2020","9057"
"210090","ARAIOSES","MA","01/2020","9441"
"210090","ARAIOSES","MA","06/2020","9172"
"210090","ARAIOSES","MA","03/2020","9161"
"210090","ARAIOSES","MA","02/2020","9129"
"210090","ARAIOSES","MA","12/2020","9115"
"210090","ARAIOSES","MA","10/2020","9345"
"210090","ARAIOSES","MA","09/2020","9330"
"210090","ARAIOSES","MA","05/2020","9172"
"210090","ARAIOSES","MA","08/2019","9499"
"210090","ARAIOSES","MA","07/2019","9466"
"210090","ARAIOSES","MA","12/2019","9400"
"210090","ARAIOSES","MA","04/2019","9398"
"210090","ARAIOSES","MA","03/2019","9533"
"210090","ARAIOSES","MA","02/2019","9505"
"210090","ARAIOSES","MA","06/2019","9475"
"210090","ARAIOSES","MA","11/2019","9381"
"210090","ARAIOSES","MA","10/2019","9339"
"210090","ARAIOSES","MA","08/2012","8439"
"210090","ARAIOSES","MA","09/2019","9300"
"210090","ARAIOSES","MA","01/2019","9499"
"210090","ARAIOSES","MA","05/2019","9460"
"210090","ARAIOSES","MA","09/2018","9367"
"210090","ARAIOSES","MA","06/2018","9592"
"210090","ARAIOSES","MA","05/2018","9584"
"210090","ARAIOSES","MA","08/2018","9339"
"210090","ARAIOSES","MA","02/2018","9965"
"210090","ARAIOSES","MA","04/2018","9558"
"210090","ARAIOSES","MA","01/2018","9952"
"210090","ARAIOSES","MA","11/2018","9496"
"210090","ARAIOSES","MA","10/2018","9428"
"210090","ARAIOSES","MA","12/2018","9431"
"210090","ARAIOSES","MA","07/2018","9604"
"210090","ARAIOSES","MA","03/2018","9542"
"210090","ARAIOSES","MA","12/2017","9943"
"210090","ARAIOSES","MA","07/2017","10467"
"210090","ARAIOSES","MA","03/2017","10126"
"210090","ARAIOSES","MA","02/2017","10069"
"210090","ARAIOSES","MA","08/2017","10518"
"210090","ARAIOSES","MA","10/2017","9939"
"210090","ARAIOSES","MA","11/2017","9934"
"210090","ARAIOSES","MA","05/2017","10382"
"210090","ARAIOSES","MA","06/2017","10424"
"210090","ARAIOSES","MA","01/2017","10070"
"210090","ARAIOSES","MA","09/2017","9908"
"210090","ARAIOSES","MA","04/2017","10258"
"210090","ARAIOSES","MA","06/2016","10017"
"210090","ARAIOSES","MA","03/2016","9813"
"210090","ARAIOSES","MA","10/2016","10250"
"210090","ARAIOSES","MA","05/2016","9929"
"210090","ARAIOSES","MA","04/2016","9825"
"210090","ARAIOSES","MA","01/2016","9708"
"210090","ARAIOSES","MA","12/2016","10015"
"210090","ARAIOSES","MA","08/2016","10102"
"210090","ARAIOSES","MA","09/2016","10204"
"210090","ARAIOSES","MA","02/2016","9738"
"210090","ARAIOSES","MA","11/2016","10264"
"210090","ARAIOSES","MA","07/2016","10040"
"210090","ARAIOSES","MA","01/2015","9885"
"210090","ARAIOSES","MA","06/2015","9961"
"210090","ARAIOSES","MA","09/2015","9685"
"210090","ARAIOSES","MA","08/2015","9696"
"210090","ARAIOSES","MA","05/2015","9962"
"210090","ARAIOSES","MA","04/2015","9971"
"210090","ARAIOSES","MA","10/2015","9698"
"210090","ARAIOSES","MA","03/2015","9976"
"210090","ARAIOSES","MA","12/2015","9896"
"210090","ARAIOSES","MA","07/2015","9686"
"210090","ARAIOSES","MA","02/2015","9958"
"210090","ARAIOSES","MA","11/2015","9787"
"210090","ARAIOSES","MA","01/2014","9777"
"210090","ARAIOSES","MA","04/2014","9942"
"210090","ARAIOSES","MA","05/2014","10035"
"210090","ARAIOSES","MA","06/2014","10142"
"210090","ARAIOSES","MA","03/2014","9879"
"210090","ARAIOSES","MA","02/2014","9839"
"210090","ARAIOSES","MA","07/2014","10204"
"210090","ARAIOSES","MA","08/2014","10288"
"210090","ARAIOSES","MA","09/2014","10342"
"210090","ARAIOSES","MA","12/2014","10528"
"210090","ARAIOSES","MA","10/2014","10429"
"210090","ARAIOSES","MA","11/2014","10499"
"210090","ARAIOSES","MA","01/2013","8928"
"210090","ARAIOSES","MA","02/2013","8947"
"210090","ARAIOSES","MA","03/2013","8975"
"210090","ARAIOSES","MA","04/2013","9132"
"210090","ARAIOSES","MA","05/2013","9144"
"210090","ARAIOSES","MA","06/2013","9166"
"210090","ARAIOSES","MA","07/2013","9263"
"210090","ARAIOSES","MA","09/2013","9384"
"210090","ARAIOSES","MA","08/2013","9319"
"210090","ARAIOSES","MA","12/2013","9714"
"210090","ARAIOSES","MA","10/2013","9578"
"210090","ARAIOSES","MA","11/2013","9629"
"210090","ARAIOSES","MA","12/2012","8897"
"210090","ARAIOSES","MA","11/2012","8798"
"210090","ARAIOSES","MA","10/2012","8713"
"210090","ARAIOSES","MA","09/2012","8615"
"210095","ARAME","MA","09/2019","6253"
"210095","ARAME","MA","08/2025","6770"
"210095","ARAME","MA","01/2025","6761"
"210095","ARAME","MA","02/2025","6724"
"210095","ARAME","MA","07/2025","6826"
"210095","ARAME","MA","03/2025","6720"
"210095","ARAME","MA","11/2025","6946"
"210095","ARAME","MA","06/2025","6808"
"210095","ARAME","MA","10/2025","6924"
"210095","ARAME","MA","05/2025","6739"
"210095","ARAME","MA","12/2025","6941"
"210095","ARAME","MA","09/2025","6866"
"210095","ARAME","MA","12/2024","6861"
"210095","ARAME","MA","11/2024","6831"
"210095","ARAME","MA","10/2024","6839"
"210095","ARAME","MA","05/2024","7062"
"210095","ARAME","MA","01/2024","7068"
"210095","ARAME","MA","09/2024","6817"
"210095","ARAME","MA","08/2024","6876"
"210095","ARAME","MA","07/2024","6860"
"210095","ARAME","MA","06/2024","7074"
"210095","ARAME","MA","04/2024","7065"
"210095","ARAME","MA","03/2024","7064"
"210095","ARAME","MA","02/2024","7076"
"210095","ARAME","MA","12/2023","7324"
"210095","ARAME","MA","11/2023","7346"
"210095","ARAME","MA","10/2023","7344"
"210095","ARAME","MA","09/2023","7334"
"210095","ARAME","MA","02/2023","7486"
"210095","ARAME","MA","08/2023","7320"
"210095","ARAME","MA","07/2023","7320"
"210095","ARAME","MA","05/2023","7308"
"210095","ARAME","MA","06/2023","7309"
"210095","ARAME","MA","04/2023","7305"
"210095","ARAME","MA","03/2023","7471"
"210095","ARAME","MA","01/2023","7449"
"210095","ARAME","MA","06/2022","7201"
"210095","ARAME","MA","05/2022","7160"
"210095","ARAME","MA","10/2022","7369"
"210095","ARAME","MA","04/2022","7090"
"210095","ARAME","MA","09/2022","7336"
"210095","ARAME","MA","02/2022","6994"
"210095","ARAME","MA","01/2022","6931"
"210095","ARAME","MA","12/2022","7425"
"210095","ARAME","MA","11/2022","7389"
"210095","ARAME","MA","08/2022","7266"
"210095","ARAME","MA","03/2022","7026"
"210095","ARAME","MA","07/2022","7255"
"210095","ARAME","MA","09/2021","6755"
"210095","ARAME","MA","05/2021","6582"
"210095","ARAME","MA","01/2021","6408"
"210095","ARAME","MA","02/2021","6458"
"210095","ARAME","MA","04/2021","6534"
"210095","ARAME","MA","03/2021","6514"
"210095","ARAME","MA","12/2021","6898"
"210095","ARAME","MA","11/2021","6847"
"210095","ARAME","MA","10/2021","6778"
"210095","ARAME","MA","08/2021","6711"
"210095","ARAME","MA","07/2021","6675"
"210095","ARAME","MA","06/2021","6636"
"210095","ARAME","MA","08/2020","6397"
"210095","ARAME","MA","07/2020","6367"
"210095","ARAME","MA","04/2020","6295"
"210095","ARAME","MA","11/2020","6374"
"210095","ARAME","MA","01/2020","6347"
"210095","ARAME","MA","06/2020","6354"
"210095","ARAME","MA","03/2020","6291"
"210095","ARAME","MA","02/2020","6243"
"210095","ARAME","MA","12/2020","6396"
"210095","ARAME","MA","10/2020","6482"
"210095","ARAME","MA","09/2020","6439"
"210095","ARAME","MA","05/2020","6334"
"210095","ARAME","MA","08/2019","6387"
"210095","ARAME","MA","03/2019","6298"
"210095","ARAME","MA","07/2019","6294"
"210095","ARAME","MA","04/2019","6255"
"210095","ARAME","MA","12/2019","6337"
"210095","ARAME","MA","02/2019","6268"
"210095","ARAME","MA","06/2019","6309"
"210095","ARAME","MA","11/2019","6309"
"210095","ARAME","MA","10/2019","6280"
"210095","ARAME","MA","01/2019","6265"
"210095","ARAME","MA","05/2019","6288"
"210095","ARAME","MA","10/2018","6283"
"210095","ARAME","MA","09/2018","6006"
"210095","ARAME","MA","06/2018","6015"
"210095","ARAME","MA","05/2018","5993"
"210095","ARAME","MA","02/2018","6147"
"210095","ARAME","MA","08/2018","5919"
"210095","ARAME","MA","04/2018","5953"
"210095","ARAME","MA","01/2018","6054"
"210095","ARAME","MA","12/2018","6217"
"210095","ARAME","MA","11/2018","6386"
"210095","ARAME","MA","07/2018","6069"
"210095","ARAME","MA","03/2018","5921"
"210095","ARAME","MA","12/2017","6009"
"210095","ARAME","MA","07/2017","6070"
"210095","ARAME","MA","11/2017","5984"
"210095","ARAME","MA","02/2017","5857"
"210095","ARAME","MA","08/2017","6154"
"210095","ARAME","MA","10/2017","5917"
"210095","ARAME","MA","06/2017","5865"
"210095","ARAME","MA","04/2017","5830"
"210095","ARAME","MA","01/2017","5864"
"210095","ARAME","MA","05/2017","5826"
"210095","ARAME","MA","03/2017","5851"
"210095","ARAME","MA","09/2017","5828"
"210095","ARAME","MA","10/2016","6070"
"210095","ARAME","MA","06/2016","5954"
"210095","ARAME","MA","05/2016","5927"
"210095","ARAME","MA","07/2016","5989"
"210095","ARAME","MA","04/2016","5911"
"210095","ARAME","MA","09/2016","6042"
"210095","ARAME","MA","01/2016","5795"
"210095","ARAME","MA","12/2016","5868"
"210095","ARAME","MA","03/2016","5869"
"210095","ARAME","MA","11/2016","6069"
"210095","ARAME","MA","08/2016","6018"
"210095","ARAME","MA","02/2016","5843"
"210095","ARAME","MA","05/2015","5909"
"210095","ARAME","MA","04/2015","5915"
"210095","ARAME","MA","01/2015","5934"
"210095","ARAME","MA","06/2015","5927"
"210095","ARAME","MA","10/2015","5900"
"210095","ARAME","MA","03/2015","5926"
"210095","ARAME","MA","12/2015","5954"
"210095","ARAME","MA","09/2015","5871"
"210095","ARAME","MA","08/2015","5858"
"210095","ARAME","MA","07/2015","5754"
"210095","ARAME","MA","02/2015","5942"
"210095","ARAME","MA","11/2015","5928"
"210095","ARAME","MA","01/2014","6129"
"210095","ARAME","MA","04/2014","6162"
"210095","ARAME","MA","05/2014","6174"
"210095","ARAME","MA","06/2014","6218"
"210095","ARAME","MA","03/2014","6143"
"210095","ARAME","MA","02/2014","6142"
"210095","ARAME","MA","07/2014","6255"
"210095","ARAME","MA","08/2014","6276"
"210095","ARAME","MA","09/2014","6319"
"210095","ARAME","MA","12/2014","6458"
"210095","ARAME","MA","10/2014","6395"
"210095","ARAME","MA","11/2014","6446"
"210095","ARAME","MA","01/2013","6044"
"210095","ARAME","MA","02/2013","6033"
"210095","ARAME","MA","03/2013","6005"
"210095","ARAME","MA","04/2013","5995"
"210095","ARAME","MA","05/2013","6013"
"210095","ARAME","MA","06/2013","6024"
"210095","ARAME","MA","07/2013","6044"
"210095","ARAME","MA","09/2013","6080"
"210095","ARAME","MA","08/2013","6066"
"210095","ARAME","MA","12/2013","6127"
"210095","ARAME","MA","10/2013","6100"
"210095","ARAME","MA","11/2013","6117"
"210095","ARAME","MA","12/2012","6047"
"210095","ARAME","MA","11/2012","6040"
"210095","ARAME","MA","10/2012","6035"
"210095","ARAME","MA","09/2012","6041"
