"Código","Unidade Territorial","UF","Referência","Quantidade de famílias do Cadastro Único em situação de trabalho infantil","Quantidade de pessoas do Cadastro Único em situação de trabalho infantil"
"210667","MILAGRES DO MARANHÃO","MA","10/2017","80","101"
"210667","MILAGRES DO MARANHÃO","MA","01/2017","105","135"
"210667","MILAGRES DO MARANHÃO","MA","09/2017","85","107"
"210667","MILAGRES DO MARANHÃO","MA","04/2017","99","127"
"210667","MILAGRES DO MARANHÃO","MA","03/2016","137","181"
"210667","MILAGRES DO MARANHÃO","MA","10/2016","115","149"
"210667","MILAGRES DO MARANHÃO","MA","06/2016","132","173"
"210667","MILAGRES DO MARANHÃO","MA","05/2016","134","175"
"210667","MILAGRES DO MARANHÃO","MA","07/2016","127","167"
"210667","MILAGRES DO MARANHÃO","MA","04/2016","136","179"
"210667","MILAGRES DO MARANHÃO","MA","09/2016","118","154"
"210667","MILAGRES DO MARANHÃO","MA","01/2016","140","187"
"210667","MILAGRES DO MARANHÃO","MA","12/2016","110","141"
"210667","MILAGRES DO MARANHÃO","MA","08/2016","121","159"
"210667","MILAGRES DO MARANHÃO","MA","02/2016","138","183"
"210667","MILAGRES DO MARANHÃO","MA","11/2016","113","144"
"210667","MILAGRES DO MARANHÃO","MA","07/2015","151","209"
"210667","MILAGRES DO MARANHÃO","MA","02/2015","158","223"
"210667","MILAGRES DO MARANHÃO","MA","06/2015","152","210"
"210667","MILAGRES DO MARANHÃO","MA","09/2015","148","204"
"210667","MILAGRES DO MARANHÃO","MA","05/2015","154","213"
"210667","MILAGRES DO MARANHÃO","MA","08/2015","148","205"
"210667","MILAGRES DO MARANHÃO","MA","11/2015","144","196"
"210667","MILAGRES DO MARANHÃO","MA","04/2015","154","214"
"210667","MILAGRES DO MARANHÃO","MA","01/2015","159","225"
"210667","MILAGRES DO MARANHÃO","MA","10/2015","146","200"
"210667","MILAGRES DO MARANHÃO","MA","03/2015","154","218"
"210667","MILAGRES DO MARANHÃO","MA","12/2015","140","189"
"210667","MILAGRES DO MARANHÃO","MA","01/2014","172","261"
"210667","MILAGRES DO MARANHÃO","MA","04/2014","171","253"
"210667","MILAGRES DO MARANHÃO","MA","05/2014","171","252"
"210667","MILAGRES DO MARANHÃO","MA","06/2014","170","250"
"210667","MILAGRES DO MARANHÃO","MA","03/2014","171","254"
"210667","MILAGRES DO MARANHÃO","MA","02/2014","172","259"
"210667","MILAGRES DO MARANHÃO","MA","07/2014","167","247"
"210667","MILAGRES DO MARANHÃO","MA","08/2014","164","240"
"210667","MILAGRES DO MARANHÃO","MA","09/2014","164","237"
"210667","MILAGRES DO MARANHÃO","MA","12/2014","161","228"
"210667","MILAGRES DO MARANHÃO","MA","10/2014","163","235"
"210667","MILAGRES DO MARANHÃO","MA","11/2014","163","232"
"210667","MILAGRES DO MARANHÃO","MA","01/2013","175","278"
"210667","MILAGRES DO MARANHÃO","MA","02/2013","173","275"
"210667","MILAGRES DO MARANHÃO","MA","03/2013","172","272"
"210667","MILAGRES DO MARANHÃO","MA","04/2013","175","276"
"210667","MILAGRES DO MARANHÃO","MA","05/2013","175","276"
"210667","MILAGRES DO MARANHÃO","MA","06/2013","176","276"
"210667","MILAGRES DO MARANHÃO","MA","07/2013","176","275"
"210667","MILAGRES DO MARANHÃO","MA","09/2013","178","273"
"210667","MILAGRES DO MARANHÃO","MA","08/2013","175","273"
"210667","MILAGRES DO MARANHÃO","MA","12/2013","173","265"
"210667","MILAGRES DO MARANHÃO","MA","10/2013","178","273"
"210667","MILAGRES DO MARANHÃO","MA","11/2013","174","268"
"210667","MILAGRES DO MARANHÃO","MA","12/2012","175","278"
"210667","MILAGRES DO MARANHÃO","MA","02/2023","0",""
"210667","MILAGRES DO MARANHÃO","MA","05/2023","0",""
"210667","MILAGRES DO MARANHÃO","MA","01/2023","0",""
"210667","MILAGRES DO MARANHÃO","MA","04/2023","0",""
"210667","MILAGRES DO MARANHÃO","MA","03/2023","0",""
"210667","MILAGRES DO MARANHÃO","MA","05/2022","0",""
"210667","MILAGRES DO MARANHÃO","MA","10/2022","0",""
"210667","MILAGRES DO MARANHÃO","MA","04/2022","0",""
"210667","MILAGRES DO MARANHÃO","MA","09/2022","0",""
"210667","MILAGRES DO MARANHÃO","MA","02/2022","0",""
"210667","MILAGRES DO MARANHÃO","MA","01/2022","0",""
"210667","MILAGRES DO MARANHÃO","MA","12/2022","0",""
"210667","MILAGRES DO MARANHÃO","MA","11/2022","0",""
"210667","MILAGRES DO MARANHÃO","MA","06/2022","0",""
"210667","MILAGRES DO MARANHÃO","MA","08/2022","0",""
"210667","MILAGRES DO MARANHÃO","MA","03/2022","0",""
"210667","MILAGRES DO MARANHÃO","MA","07/2022","0",""
"210667","MILAGRES DO MARANHÃO","MA","09/2021","2","2"
"210667","MILAGRES DO MARANHÃO","MA","05/2021","6","6"
"210667","MILAGRES DO MARANHÃO","MA","02/2021","13","13"
"210667","MILAGRES DO MARANHÃO","MA","04/2021","10","10"
"210667","MILAGRES DO MARANHÃO","MA","03/2021","12","12"
"210667","MILAGRES DO MARANHÃO","MA","01/2021","14","14"
"210667","MILAGRES DO MARANHÃO","MA","12/2021","1","1"
"210667","MILAGRES DO MARANHÃO","MA","11/2021","1","1"
"210667","MILAGRES DO MARANHÃO","MA","07/2021","4","4"
"210667","MILAGRES DO MARANHÃO","MA","08/2021","4","4"
"210667","MILAGRES DO MARANHÃO","MA","10/2021","1","1"
"210667","MILAGRES DO MARANHÃO","MA","06/2021","5","5"
"210667","MILAGRES DO MARANHÃO","MA","08/2020","18","18"
"210667","MILAGRES DO MARANHÃO","MA","07/2020","22","22"
"210667","MILAGRES DO MARANHÃO","MA","04/2020","24","24"
"210667","MILAGRES DO MARANHÃO","MA","11/2020","16","16"
"210667","MILAGRES DO MARANHÃO","MA","01/2020","27","27"
"210667","MILAGRES DO MARANHÃO","MA","06/2020","24","24"
"210667","MILAGRES DO MARANHÃO","MA","03/2020","25","25"
"210667","MILAGRES DO MARANHÃO","MA","02/2020","26","26"
"210667","MILAGRES DO MARANHÃO","MA","12/2020","16","16"
"210667","MILAGRES DO MARANHÃO","MA","10/2020","17","17"
"210667","MILAGRES DO MARANHÃO","MA","09/2020","18","18"
"210667","MILAGRES DO MARANHÃO","MA","05/2020","24","24"
"210667","MILAGRES DO MARANHÃO","MA","04/2019","48","50"
"210667","MILAGRES DO MARANHÃO","MA","08/2019","38","38"
"210667","MILAGRES DO MARANHÃO","MA","03/2019","50","52"
"210667","MILAGRES DO MARANHÃO","MA","07/2019","41","42"
"210667","MILAGRES DO MARANHÃO","MA","12/2019","30","30"
"210667","MILAGRES DO MARANHÃO","MA","05/2019","46","48"
"210667","MILAGRES DO MARANHÃO","MA","02/2019","50","53"
"210667","MILAGRES DO MARANHÃO","MA","06/2019","45","46"
"210667","MILAGRES DO MARANHÃO","MA","11/2019","32","32"
"210667","MILAGRES DO MARANHÃO","MA","10/2019","34","34"
"210667","MILAGRES DO MARANHÃO","MA","09/2019","37","37"
"210667","MILAGRES DO MARANHÃO","MA","01/2019","51","54"
"210667","MILAGRES DO MARANHÃO","MA","10/2018","55","61"
"210667","MILAGRES DO MARANHÃO","MA","09/2018","60","66"
"210667","MILAGRES DO MARANHÃO","MA","06/2018","66","74"
"210667","MILAGRES DO MARANHÃO","MA","05/2018","68","76"
"210667","MILAGRES DO MARANHÃO","MA","02/2018","73","86"
"210667","MILAGRES DO MARANHÃO","MA","08/2018","62","68"
"210670","MIRADOR","MA","04/2021","1","2"
"210670","MIRADOR","MA","03/2021","1","2"
"210670","MIRADOR","MA","01/2021","1","2"
"210670","MIRADOR","MA","12/2021","1","1"
"210670","MIRADOR","MA","11/2021","1","1"
"210670","MIRADOR","MA","08/2021","1","2"
"210670","MIRADOR","MA","10/2021","1","2"
"210670","MIRADOR","MA","07/2021","1","2"
"210670","MIRADOR","MA","06/2021","1","2"
"210670","MIRADOR","MA","08/2020","1","3"
"210670","MIRADOR","MA","07/2020","1","3"
"210670","MIRADOR","MA","04/2020","1","3"
"210670","MIRADOR","MA","11/2020","1","2"
"210670","MIRADOR","MA","01/2020","1","3"
"210670","MIRADOR","MA","05/2020","1","3"
"210670","MIRADOR","MA","06/2020","1","3"
"210670","MIRADOR","MA","03/2020","1","3"
"210670","MIRADOR","MA","02/2020","1","3"
"210670","MIRADOR","MA","12/2020","1","2"
"210670","MIRADOR","MA","10/2020","1","3"
"210670","MIRADOR","MA","09/2020","1","3"
"210670","MIRADOR","MA","08/2019","4","7"
"210670","MIRADOR","MA","07/2019","4","7"
"210670","MIRADOR","MA","04/2019","4","7"
"210670","MIRADOR","MA","03/2019","4","7"
"210670","MIRADOR","MA","02/2019","4","7"
"210670","MIRADOR","MA","06/2019","4","7"
"210670","MIRADOR","MA","11/2019","3","5"
"210670","MIRADOR","MA","10/2019","3","6"
"210670","MIRADOR","MA","09/2019","4","7"
"210670","MIRADOR","MA","01/2019","4","7"
"210670","MIRADOR","MA","05/2019","4","7"
"210670","MIRADOR","MA","12/2019","1","3"
"210670","MIRADOR","MA","10/2018","4","7"
"210670","MIRADOR","MA","09/2018","4","7"
"210670","MIRADOR","MA","06/2018","6","9"
"210670","MIRADOR","MA","05/2018","7","10"
"210670","MIRADOR","MA","12/2018","4","7"
"210670","MIRADOR","MA","02/2018","9","12"
"210670","MIRADOR","MA","08/2018","4","7"
"210670","MIRADOR","MA","04/2018","7","10"
"210670","MIRADOR","MA","01/2018","9","12"
"210670","MIRADOR","MA","11/2018","4","7"
"210670","MIRADOR","MA","07/2018","5","8"
"210670","MIRADOR","MA","03/2018","7","10"
"210670","MIRADOR","MA","11/2017","10","13"
"210670","MIRADOR","MA","07/2017","14","20"
"210670","MIRADOR","MA","06/2017","14","20"
"210670","MIRADOR","MA","03/2017","14","21"
"210670","MIRADOR","MA","12/2017","10","13"
"210670","MIRADOR","MA","08/2017","13","17"
"210670","MIRADOR","MA","10/2017","11","14"
"210670","MIRADOR","MA","01/2017","16","23"
"210670","MIRADOR","MA","02/2017","15","22"
"210670","MIRADOR","MA","05/2017","13","19"
"210670","MIRADOR","MA","09/2017","12","16"
"210670","MIRADOR","MA","04/2017","14","20"
"210670","MIRADOR","MA","05/2016","38","48"
"210670","MIRADOR","MA","10/2016","27","35"
"210670","MIRADOR","MA","06/2016","37","47"
"210670","MIRADOR","MA","04/2016","39","49"
"210670","MIRADOR","MA","09/2016","32","41"
"210670","MIRADOR","MA","12/2016","16","23"
"210670","MIRADOR","MA","01/2016","44","55"
"210670","MIRADOR","MA","03/2016","40","50"
"210670","MIRADOR","MA","08/2016","32","42"
"210670","MIRADOR","MA","02/2016","41","51"
"210670","MIRADOR","MA","11/2016","23","30"
"210670","MIRADOR","MA","07/2016","36","46"
"210670","MIRADOR","MA","07/2015","68","89"
"210670","MIRADOR","MA","12/2015","45","56"
"210670","MIRADOR","MA","01/2015","108","139"
"210670","MIRADOR","MA","06/2015","81","107"
"210670","MIRADOR","MA","05/2015","94","123"
"210670","MIRADOR","MA","10/2015","57","72"
"210670","MIRADOR","MA","04/2015","95","125"
"210670","MIRADOR","MA","03/2015","99","129"
"210670","MIRADOR","MA","09/2015","62","78"
"210670","MIRADOR","MA","08/2015","64","81"
"210670","MIRADOR","MA","02/2015","106","137"
"210670","MIRADOR","MA","11/2015","49","60"
"210670","MIRADOR","MA","01/2014","152","208"
"210670","MIRADOR","MA","04/2014","131","174"
"210670","MIRADOR","MA","05/2014","129","170"
"210670","MIRADOR","MA","06/2014","126","164"
"210670","MIRADOR","MA","03/2014","140","186"
"210670","MIRADOR","MA","02/2014","147","198"
"210670","MIRADOR","MA","07/2014","124","162"
"210670","MIRADOR","MA","08/2014","123","160"
"210670","MIRADOR","MA","09/2014","120","155"
"210670","MIRADOR","MA","12/2014","111","144"
"210670","MIRADOR","MA","10/2014","113","147"
"210670","MIRADOR","MA","11/2014","112","145"
"210670","MIRADOR","MA","01/2013","231","335"
"210670","MIRADOR","MA","02/2013","230","331"
"210670","MIRADOR","MA","03/2013","227","327"
"210670","MIRADOR","MA","04/2013","221","319"
"210670","MIRADOR","MA","05/2013","219","318"
"210670","MIRADOR","MA","06/2013","215","310"
"210670","MIRADOR","MA","07/2013","201","284"
"210670","MIRADOR","MA","09/2013","178","247"
"210670","MIRADOR","MA","08/2013","189","262"
"210670","MIRADOR","MA","12/2013","156","213"
"210670","MIRADOR","MA","10/2013","171","236"
"210670","MIRADOR","MA","11/2013","163","222"
"210670","MIRADOR","MA","12/2012","237","344"
"210670","MIRADOR","MA","03/2023","1","1"
"210670","MIRADOR","MA","05/2023","1","1"
"210670","MIRADOR","MA","06/2023","1","1"
"210670","MIRADOR","MA","04/2023","1","1"
"210670","MIRADOR","MA","02/2023","1","1"
"210670","MIRADOR","MA","01/2023","1","1"
"210670","MIRADOR","MA","06/2022","1","1"
"210670","MIRADOR","MA","05/2022","1","1"
"210670","MIRADOR","MA","10/2022","1","1"
"210670","MIRADOR","MA","07/2022","1","1"
"210670","MIRADOR","MA","04/2022","1","1"
"210670","MIRADOR","MA","09/2022","1","1"
"210670","MIRADOR","MA","02/2022","1","1"
"210670","MIRADOR","MA","01/2022","1","1"
"210670","MIRADOR","MA","12/2022","1","1"
"210670","MIRADOR","MA","11/2022","1","1"
"210670","MIRADOR","MA","08/2022","1","1"
"210670","MIRADOR","MA","03/2022","1","1"
"210670","MIRADOR","MA","09/2021","1","2"
"210670","MIRADOR","MA","05/2021","1","2"
"210670","MIRADOR","MA","02/2021","1","2"
"210675","MIRANDA DO NORTE","MA","10/2023","7","8"
"210675","MIRANDA DO NORTE","MA","11/2023","7","8"
"210675","MIRANDA DO NORTE","MA","12/2023","1","1"
"210675","MIRANDA DO NORTE","MA","03/2023","0",""
"210675","MIRANDA DO NORTE","MA","02/2023","0",""
"210675","MIRANDA DO NORTE","MA","05/2023","0",""
"210675","MIRANDA DO NORTE","MA","02/2024","1","1"
"210675","MIRANDA DO NORTE","MA","03/2024","1","1"
"210675","MIRANDA DO NORTE","MA","01/2024","1","1"
"210675","MIRANDA DO NORTE","MA","04/2024","1","1"
"210675","MIRANDA DO NORTE","MA","06/2024","1","1"
"210675","MIRANDA DO NORTE","MA","07/2024","1","1"
"210675","MIRANDA DO NORTE","MA","08/2024","1","1"
"210675","MIRANDA DO NORTE","MA","09/2024","1","1"
"210675","MIRANDA DO NORTE","MA","05/2024","1","1"
"210675","MIRANDA DO NORTE","MA","10/2024","1","1"
"210675","MIRANDA DO NORTE","MA","11/2024","1","1"
"210675","MIRANDA DO NORTE","MA","04/2018","20","28"
"210675","MIRANDA DO NORTE","MA","11/2013","271","423"
"210675","MIRANDA DO NORTE","MA","10/2013","278","437"
"210675","MIRANDA DO NORTE","MA","12/2013","263","414"
"210675","MIRANDA DO NORTE","MA","08/2013","275","431"
"210675","MIRANDA DO NORTE","MA","09/2013","275","431"
"210675","MIRANDA DO NORTE","MA","07/2013","270","421"
"210675","MIRANDA DO NORTE","MA","06/2013","257","403"
"210675","MIRANDA DO NORTE","MA","05/2013","234","370"
"210675","MIRANDA DO NORTE","MA","04/2013","237","378"
"210675","MIRANDA DO NORTE","MA","03/2013","239","382"
"210675","MIRANDA DO NORTE","MA","02/2013","241","387"
"210675","MIRANDA DO NORTE","MA","01/2013","242","389"
"210675","MIRANDA DO NORTE","MA","11/2014","194","295"
"210675","MIRANDA DO NORTE","MA","10/2014","197","299"
"210675","MIRANDA DO NORTE","MA","12/2014","156","233"
"210675","MIRANDA DO NORTE","MA","09/2014","200","304"
"210675","MIRANDA DO NORTE","MA","08/2014","205","313"
"210675","MIRANDA DO NORTE","MA","07/2014","216","337"
"210675","MIRANDA DO NORTE","MA","02/2014","261","408"
"210675","MIRANDA DO NORTE","MA","03/2014","251","392"
"210675","MIRANDA DO NORTE","MA","06/2014","224","352"
"210675","MIRANDA DO NORTE","MA","05/2014","241","379"
"210675","MIRANDA DO NORTE","MA","04/2014","247","387"
"210675","MIRANDA DO NORTE","MA","01/2014","262","409"
"210675","MIRANDA DO NORTE","MA","02/2015","148","219"
"210675","MIRANDA DO NORTE","MA","07/2015","128","187"
"210675","MIRANDA DO NORTE","MA","08/2015","127","184"
"210675","MIRANDA DO NORTE","MA","09/2015","120","172"
"210675","MIRANDA DO NORTE","MA","11/2015","109","157"
"210675","MIRANDA DO NORTE","MA","12/2015","96","135"
"210675","MIRANDA DO NORTE","MA","03/2015","143","208"
"210675","MIRANDA DO NORTE","MA","01/2015","154","228"
"210675","MIRANDA DO NORTE","MA","04/2015","143","207"
"210675","MIRANDA DO NORTE","MA","10/2015","115","164"
"210675","MIRANDA DO NORTE","MA","05/2015","141","204"
"210675","MIRANDA DO NORTE","MA","06/2015","136","198"
"210675","MIRANDA DO NORTE","MA","11/2016","46","63"
"210675","MIRANDA DO NORTE","MA","02/2016","93","132"
"210675","MIRANDA DO NORTE","MA","08/2016","54","73"
"210675","MIRANDA DO NORTE","MA","03/2016","88","125"
"210675","MIRANDA DO NORTE","MA","12/2016","38","53"
"210675","MIRANDA DO NORTE","MA","01/2016","93","132"
"210675","MIRANDA DO NORTE","MA","09/2016","53","72"
"210675","MIRANDA DO NORTE","MA","04/2016","86","123"
"210675","MIRANDA DO NORTE","MA","07/2016","55","77"
"210675","MIRANDA DO NORTE","MA","05/2016","78","112"
"210675","MIRANDA DO NORTE","MA","06/2016","63","89"
"210675","MIRANDA DO NORTE","MA","10/2016","51","70"
"210675","MIRANDA DO NORTE","MA","04/2017","32","46"
"210675","MIRANDA DO NORTE","MA","08/2017","27","39"
"210675","MIRANDA DO NORTE","MA","09/2017","26","37"
"210675","MIRANDA DO NORTE","MA","03/2017","32","46"
"210675","MIRANDA DO NORTE","MA","05/2017","31","45"
"210675","MIRANDA DO NORTE","MA","01/2017","36","51"
"210675","MIRANDA DO NORTE","MA","10/2017","25","34"
"210675","MIRANDA DO NORTE","MA","06/2017","31","45"
"210675","MIRANDA DO NORTE","MA","11/2017","25","34"
"210675","MIRANDA DO NORTE","MA","12/2017","25","34"
"210675","MIRANDA DO NORTE","MA","02/2017","34","48"
"210675","MIRANDA DO NORTE","MA","07/2017","29","41"
"210675","MIRANDA DO NORTE","MA","03/2018","21","29"
"210675","MIRANDA DO NORTE","MA","07/2018","19","27"
"210675","MIRANDA DO NORTE","MA","11/2018","16","23"
"210675","MIRANDA DO NORTE","MA","01/2018","25","34"
"210675","MIRANDA DO NORTE","MA","12/2012","249","404"
"210675","MIRANDA DO NORTE","MA","05/2018","20","28"
"210675","MIRANDA DO NORTE","MA","08/2018","18","25"
"210675","MIRANDA DO NORTE","MA","02/2018","25","33"
"210675","MIRANDA DO NORTE","MA","12/2018","16","22"
"210675","MIRANDA DO NORTE","MA","06/2018","20","28"
"210675","MIRANDA DO NORTE","MA","09/2018","18","25"
"210675","MIRANDA DO NORTE","MA","10/2018","18","25"
"210675","MIRANDA DO NORTE","MA","05/2019","13","19"
"210675","MIRANDA DO NORTE","MA","01/2019","15","21"
"210675","MIRANDA DO NORTE","MA","09/2019","12","18"
"210675","MIRANDA DO NORTE","MA","10/2019","12","17"
"210675","MIRANDA DO NORTE","MA","11/2019","12","17"
"210675","MIRANDA DO NORTE","MA","06/2019","12","18"
"210675","MIRANDA DO NORTE","MA","02/2019","15","21"
"210675","MIRANDA DO NORTE","MA","12/2019","12","17"
"210675","MIRANDA DO NORTE","MA","03/2019","15","21"
"210675","MIRANDA DO NORTE","MA","07/2019","12","18"
"210675","MIRANDA DO NORTE","MA","08/2019","12","18"
"210675","MIRANDA DO NORTE","MA","04/2019","13","19"
"210675","MIRANDA DO NORTE","MA","05/2020","11","15"
"210675","MIRANDA DO NORTE","MA","09/2020","10","13"
"210675","MIRANDA DO NORTE","MA","10/2020","8","11"
"210675","MIRANDA DO NORTE","MA","12/2020","7","10"
"210675","MIRANDA DO NORTE","MA","02/2020","12","16"
"210675","MIRANDA DO NORTE","MA","03/2020","12","16"
"210675","MIRANDA DO NORTE","MA","06/2020","11","15"
"210675","MIRANDA DO NORTE","MA","01/2020","12","17"
"210675","MIRANDA DO NORTE","MA","11/2020","8","11"
"210675","MIRANDA DO NORTE","MA","04/2020","12","16"
"210675","MIRANDA DO NORTE","MA","07/2020","11","14"
"210675","MIRANDA DO NORTE","MA","08/2020","11","14"
"210675","MIRANDA DO NORTE","MA","06/2021","7","10"
"210675","MIRANDA DO NORTE","MA","07/2021","6","9"
"210675","MIRANDA DO NORTE","MA","10/2021","4","5"
"210675","MIRANDA DO NORTE","MA","08/2021","4","6"
"210675","MIRANDA DO NORTE","MA","11/2021","4","5"
"210675","MIRANDA DO NORTE","MA","12/2021","4","5"
"210675","MIRANDA DO NORTE","MA","01/2021","7","10"
"210675","MIRANDA DO NORTE","MA","04/2021","7","10"
"210675","MIRANDA DO NORTE","MA","03/2021","7","10"
"210675","MIRANDA DO NORTE","MA","02/2021","7","10"
"210675","MIRANDA DO NORTE","MA","09/2021","4","5"
"210675","MIRANDA DO NORTE","MA","05/2021","7","10"
"210675","MIRANDA DO NORTE","MA","03/2022","2","3"
"210675","MIRANDA DO NORTE","MA","08/2022","1","1"
"210675","MIRANDA DO NORTE","MA","11/2022","0",""
"210675","MIRANDA DO NORTE","MA","12/2022","0",""
"210675","MIRANDA DO NORTE","MA","01/2022","4","5"
"210675","MIRANDA DO NORTE","MA","02/2022","2","3"
"210675","MIRANDA DO NORTE","MA","09/2022","1","1"
"210675","MIRANDA DO NORTE","MA","07/2022","1","1"
"210675","MIRANDA DO NORTE","MA","04/2022","2","3"
"210675","MIRANDA DO NORTE","MA","10/2022","0",""
"210675","MIRANDA DO NORTE","MA","05/2022","2","3"
"210675","MIRANDA DO NORTE","MA","06/2022","2","3"
"210675","MIRANDA DO NORTE","MA","04/2023","0",""
