"Código","Unidade Territorial","UF","Referência","Número de pessoas com deficiência cadastradas no Cadastro Único"
"210680","MIRINZAL","MA","11/2014","160"
"210680","MIRINZAL","MA","01/2013","90"
"210680","MIRINZAL","MA","02/2013","90"
"210680","MIRINZAL","MA","03/2013","90"
"210680","MIRINZAL","MA","04/2013","95"
"210680","MIRINZAL","MA","05/2013","98"
"210680","MIRINZAL","MA","06/2013","105"
"210680","MIRINZAL","MA","07/2013","109"
"210680","MIRINZAL","MA","09/2013","118"
"210680","MIRINZAL","MA","08/2013","115"
"210680","MIRINZAL","MA","12/2013","124"
"210680","MIRINZAL","MA","10/2013","120"
"210680","MIRINZAL","MA","11/2013","122"
"210680","MIRINZAL","MA","12/2012","90"
"210680","MIRINZAL","MA","11/2012","85"
"210680","MIRINZAL","MA","10/2012","84"
"210680","MIRINZAL","MA","09/2012","83"
"210680","MIRINZAL","MA","08/2012","83"
"210690","MONÇÃO","MA","09/2012","56"
"210690","MONÇÃO","MA","10/2012","62"
"210690","MONÇÃO","MA","11/2012","65"
"210690","MONÇÃO","MA","12/2012","70"
"210690","MONÇÃO","MA","11/2013","91"
"210690","MONÇÃO","MA","10/2013","88"
"210690","MONÇÃO","MA","12/2013","97"
"210690","MONÇÃO","MA","08/2013","85"
"210690","MONÇÃO","MA","09/2013","85"
"210690","MONÇÃO","MA","07/2013","86"
"210690","MONÇÃO","MA","06/2013","85"
"210690","MONÇÃO","MA","05/2013","83"
"210690","MONÇÃO","MA","04/2013","81"
"210690","MONÇÃO","MA","03/2013","76"
"210690","MONÇÃO","MA","02/2013","72"
"210690","MONÇÃO","MA","01/2013","70"
"210690","MONÇÃO","MA","11/2014","118"
"210690","MONÇÃO","MA","10/2014","120"
"210690","MONÇÃO","MA","12/2014","117"
"210690","MONÇÃO","MA","09/2014","119"
"210690","MONÇÃO","MA","07/2014","120"
"210690","MONÇÃO","MA","02/2014","104"
"210690","MONÇÃO","MA","03/2014","105"
"210690","MONÇÃO","MA","06/2014","113"
"210690","MONÇÃO","MA","05/2014","112"
"210690","MONÇÃO","MA","04/2014","111"
"210690","MONÇÃO","MA","01/2014","98"
"210690","MONÇÃO","MA","11/2015","132"
"210690","MONÇÃO","MA","02/2015","118"
"210690","MONÇÃO","MA","07/2015","122"
"210690","MONÇÃO","MA","08/2015","125"
"210690","MONÇÃO","MA","12/2015","137"
"210690","MONÇÃO","MA","03/2015","120"
"210690","MONÇÃO","MA","10/2015","128"
"210690","MONÇÃO","MA","01/2015","117"
"210690","MONÇÃO","MA","04/2015","119"
"210690","MONÇÃO","MA","05/2015","118"
"210690","MONÇÃO","MA","09/2015","129"
"210690","MONÇÃO","MA","06/2015","118"
"210690","MONÇÃO","MA","07/2016","144"
"210690","MONÇÃO","MA","11/2016","153"
"210690","MONÇÃO","MA","08/2016","153"
"210690","MONÇÃO","MA","03/2016","141"
"210690","MONÇÃO","MA","09/2016","154"
"210690","MONÇÃO","MA","12/2016","150"
"210690","MONÇÃO","MA","01/2016","138"
"210690","MONÇÃO","MA","04/2016","141"
"210690","MONÇÃO","MA","05/2016","142"
"210690","MONÇÃO","MA","06/2016","141"
"210690","MONÇÃO","MA","10/2016","152"
"210690","MONÇÃO","MA","02/2016","139"
"210690","MONÇÃO","MA","01/2017","150"
"210690","MONÇÃO","MA","08/2017","172"
"210690","MONÇÃO","MA","04/2017","151"
"210690","MONÇÃO","MA","09/2017","184"
"210690","MONÇÃO","MA","05/2017","152"
"210690","MONÇÃO","MA","10/2017","208"
"210690","MONÇÃO","MA","02/2017","149"
"210690","MONÇÃO","MA","03/2017","150"
"210690","MONÇÃO","MA","06/2017","151"
"210690","MONÇÃO","MA","07/2017","157"
"210690","MONÇÃO","MA","11/2017","240"
"210690","MONÇÃO","MA","12/2017","283"
"210690","MONÇÃO","MA","03/2018","326"
"210690","MONÇÃO","MA","07/2018","372"
"210690","MONÇÃO","MA","12/2018","567"
"210690","MONÇÃO","MA","01/2018","306"
"210690","MONÇÃO","MA","11/2018","464"
"210690","MONÇÃO","MA","04/2018","337"
"210690","MONÇÃO","MA","08/2018","371"
"210690","MONÇÃO","MA","02/2018","317"
"210690","MONÇÃO","MA","05/2018","345"
"210690","MONÇÃO","MA","06/2018","364"
"210690","MONÇÃO","MA","09/2018","377"
"210690","MONÇÃO","MA","10/2018","394"
"210690","MONÇÃO","MA","05/2019","656"
"210690","MONÇÃO","MA","01/2019","618"
"210690","MONÇÃO","MA","09/2019","730"
"210690","MONÇÃO","MA","10/2019","750"
"210690","MONÇÃO","MA","11/2019","768"
"210690","MONÇÃO","MA","06/2019","663"
"210690","MONÇÃO","MA","02/2019","631"
"210690","MONÇÃO","MA","12/2019","787"
"210690","MONÇÃO","MA","03/2019","638"
"210690","MONÇÃO","MA","07/2019","679"
"210690","MONÇÃO","MA","08/2019","718"
"210690","MONÇÃO","MA","04/2019","652"
"210690","MONÇÃO","MA","05/2020","744"
"210690","MONÇÃO","MA","09/2020","763"
"210690","MONÇÃO","MA","10/2020","771"
"210690","MONÇÃO","MA","12/2020","760"
"210690","MONÇÃO","MA","02/2020","732"
"210690","MONÇÃO","MA","03/2020","744"
"210690","MONÇÃO","MA","06/2020","744"
"210690","MONÇÃO","MA","01/2020","797"
"210690","MONÇÃO","MA","11/2020","752"
"210690","MONÇÃO","MA","04/2020","744"
"210690","MONÇÃO","MA","07/2020","745"
"210690","MONÇÃO","MA","08/2020","756"
"210690","MONÇÃO","MA","06/2021","803"
"210690","MONÇÃO","MA","07/2021","810"
"210690","MONÇÃO","MA","10/2021","831"
"210690","MONÇÃO","MA","08/2021","816"
"210690","MONÇÃO","MA","11/2021","839"
"210690","MONÇÃO","MA","12/2021","844"
"210690","MONÇÃO","MA","01/2021","764"
"210690","MONÇÃO","MA","03/2021","777"
"210690","MONÇÃO","MA","04/2021","788"
"210690","MONÇÃO","MA","02/2021","773"
"210690","MONÇÃO","MA","05/2021","794"
"210690","MONÇÃO","MA","09/2021","828"
"210690","MONÇÃO","MA","07/2022","933"
"210690","MONÇÃO","MA","03/2022","859"
"210690","MONÇÃO","MA","08/2022","930"
"210690","MONÇÃO","MA","12/2022","945"
"210690","MONÇÃO","MA","11/2022","947"
"210690","MONÇÃO","MA","01/2022","843"
"210690","MONÇÃO","MA","02/2022","852"
"210690","MONÇÃO","MA","08/2012","49"
"210690","MONÇÃO","MA","09/2022","942"
"210690","MONÇÃO","MA","04/2022","862"
"210690","MONÇÃO","MA","10/2022","940"
"210690","MONÇÃO","MA","05/2022","915"
"210690","MONÇÃO","MA","06/2022","921"
"210690","MONÇÃO","MA","01/2023","950"
"210690","MONÇÃO","MA","06/2023","951"
"210690","MONÇÃO","MA","08/2023","956"
"210690","MONÇÃO","MA","03/2023","963"
"210690","MONÇÃO","MA","04/2023","962"
"210690","MONÇÃO","MA","09/2023","956"
"210690","MONÇÃO","MA","02/2023","961"
"210690","MONÇÃO","MA","12/2023","958"
"210690","MONÇÃO","MA","05/2023","951"
"210690","MONÇÃO","MA","07/2023","955"
"210690","MONÇÃO","MA","10/2023","960"
"210690","MONÇÃO","MA","11/2023","960"
"210690","MONÇÃO","MA","02/2024","921"
"210690","MONÇÃO","MA","01/2024","926"
"210690","MONÇÃO","MA","07/2024","880"
"210690","MONÇÃO","MA","08/2024","877"
"210690","MONÇÃO","MA","09/2024","817"
"210690","MONÇÃO","MA","10/2024","820"
"210690","MONÇÃO","MA","11/2024","831"
"210690","MONÇÃO","MA","12/2024","855"
"210690","MONÇÃO","MA","03/2024","925"
"210690","MONÇÃO","MA","04/2024","918"
"210690","MONÇÃO","MA","05/2024","910"
"210690","MONÇÃO","MA","06/2024","902"
"210690","MONÇÃO","MA","09/2025","894"
"210690","MONÇÃO","MA","12/2025","919"
"210690","MONÇÃO","MA","10/2025","908"
"210690","MONÇÃO","MA","06/2025","888"
"210690","MONÇÃO","MA","11/2025","915"
"210690","MONÇÃO","MA","07/2025","891"
"210690","MONÇÃO","MA","02/2025","869"
"210690","MONÇÃO","MA","01/2025","872"
"210690","MONÇÃO","MA","08/2025","877"
"210690","MONÇÃO","MA","03/2025","869"
"210700","MONTES ALTOS","MA","08/2012","2"
"210700","MONTES ALTOS","MA","09/2012","3"
"210700","MONTES ALTOS","MA","10/2012","3"
"210700","MONTES ALTOS","MA","11/2012","3"
"210700","MONTES ALTOS","MA","12/2012","4"
"210700","MONTES ALTOS","MA","11/2013","11"
"210700","MONTES ALTOS","MA","12/2013","11"
"210700","MONTES ALTOS","MA","08/2013","9"
"210700","MONTES ALTOS","MA","07/2013","7"
"210700","MONTES ALTOS","MA","06/2013","7"
"210700","MONTES ALTOS","MA","05/2013","5"
"210700","MONTES ALTOS","MA","04/2013","5"
"210700","MONTES ALTOS","MA","09/2013","11"
"210700","MONTES ALTOS","MA","03/2013","5"
"210700","MONTES ALTOS","MA","10/2013","11"
"210700","MONTES ALTOS","MA","02/2013","5"
"210700","MONTES ALTOS","MA","01/2013","4"
"210700","MONTES ALTOS","MA","11/2014","24"
"210700","MONTES ALTOS","MA","10/2014","22"
"210700","MONTES ALTOS","MA","12/2014","24"
"210700","MONTES ALTOS","MA","09/2014","21"
"210700","MONTES ALTOS","MA","07/2014","18"
"210700","MONTES ALTOS","MA","02/2014","12"
"210700","MONTES ALTOS","MA","03/2014","12"
"210700","MONTES ALTOS","MA","06/2014","16"
"210700","MONTES ALTOS","MA","05/2014","13"
"210700","MONTES ALTOS","MA","04/2014","12"
"210700","MONTES ALTOS","MA","01/2014","12"
"210700","MONTES ALTOS","MA","11/2015","40"
"210700","MONTES ALTOS","MA","02/2015","28"
"210700","MONTES ALTOS","MA","08/2015","36"
"210700","MONTES ALTOS","MA","09/2015","38"
"210700","MONTES ALTOS","MA","12/2015","40"
"210700","MONTES ALTOS","MA","03/2015","30"
"210700","MONTES ALTOS","MA","10/2015","40"
"210700","MONTES ALTOS","MA","04/2015","30"
"210700","MONTES ALTOS","MA","01/2015","27"
"210700","MONTES ALTOS","MA","05/2015","31"
"210700","MONTES ALTOS","MA","06/2015","32"
"210700","MONTES ALTOS","MA","07/2015","35"
"210700","MONTES ALTOS","MA","11/2016","50"
"210700","MONTES ALTOS","MA","02/2016","39"
"210700","MONTES ALTOS","MA","08/2016","49"
"210700","MONTES ALTOS","MA","03/2016","42"
"210700","MONTES ALTOS","MA","01/2016","39"
"210700","MONTES ALTOS","MA","09/2016","51"
"210700","MONTES ALTOS","MA","04/2016","43"
"210700","MONTES ALTOS","MA","07/2016","45"
"210700","MONTES ALTOS","MA","05/2016","43"
"210700","MONTES ALTOS","MA","10/2016","50"
"210700","MONTES ALTOS","MA","12/2016","51"
"210700","MONTES ALTOS","MA","06/2016","43"
"210700","MONTES ALTOS","MA","08/2017","60"
"210700","MONTES ALTOS","MA","09/2017","58"
"210700","MONTES ALTOS","MA","05/2017","59"
"210700","MONTES ALTOS","MA","03/2017","59"
"210700","MONTES ALTOS","MA","02/2017","57"
"210700","MONTES ALTOS","MA","01/2017","52"
"210700","MONTES ALTOS","MA","04/2017","57"
"210700","MONTES ALTOS","MA","10/2017","60"
"210700","MONTES ALTOS","MA","12/2017","79"
"210700","MONTES ALTOS","MA","06/2017","61"
"210700","MONTES ALTOS","MA","07/2017","60"
"210700","MONTES ALTOS","MA","11/2017","62"
"210700","MONTES ALTOS","MA","07/2018","114"
"210700","MONTES ALTOS","MA","11/2018","158"
"210700","MONTES ALTOS","MA","01/2018","81"
"210700","MONTES ALTOS","MA","04/2018","100"
"210700","MONTES ALTOS","MA","03/2018","93"
"210700","MONTES ALTOS","MA","05/2018","110"
"210700","MONTES ALTOS","MA","08/2018","119"
"210700","MONTES ALTOS","MA","02/2018","85"
"210700","MONTES ALTOS","MA","12/2018","191"
"210700","MONTES ALTOS","MA","06/2018","110"
"210700","MONTES ALTOS","MA","09/2018","124"
"210700","MONTES ALTOS","MA","10/2018","140"
"210700","MONTES ALTOS","MA","05/2019","231"
"210700","MONTES ALTOS","MA","01/2019","203"
"210700","MONTES ALTOS","MA","09/2019","251"
"210700","MONTES ALTOS","MA","10/2019","262"
"210700","MONTES ALTOS","MA","11/2019","270"
"210700","MONTES ALTOS","MA","06/2019","236"
"210700","MONTES ALTOS","MA","12/2019","276"
"210700","MONTES ALTOS","MA","03/2019","220"
"210700","MONTES ALTOS","MA","04/2019","227"
"210700","MONTES ALTOS","MA","07/2019","237"
"210700","MONTES ALTOS","MA","02/2019","208"
"210700","MONTES ALTOS","MA","08/2019","249"
"210700","MONTES ALTOS","MA","05/2020","300"
"210700","MONTES ALTOS","MA","09/2020","306"
"210700","MONTES ALTOS","MA","10/2020","311"
"210700","MONTES ALTOS","MA","12/2020","310"
"210700","MONTES ALTOS","MA","02/2020","284"
"210700","MONTES ALTOS","MA","03/2020","296"
"210700","MONTES ALTOS","MA","06/2020","300"
"210700","MONTES ALTOS","MA","01/2020","278"
"210700","MONTES ALTOS","MA","11/2020","309"
"210700","MONTES ALTOS","MA","04/2020","300"
"210700","MONTES ALTOS","MA","07/2020","302"
"210700","MONTES ALTOS","MA","08/2020","303"
"210700","MONTES ALTOS","MA","06/2021","338"
"210700","MONTES ALTOS","MA","07/2021","340"
"210700","MONTES ALTOS","MA","10/2021","344"
"210700","MONTES ALTOS","MA","08/2021","342"
"210700","MONTES ALTOS","MA","11/2021","341"
"210700","MONTES ALTOS","MA","12/2021","344"
"210700","MONTES ALTOS","MA","01/2021","315"
"210700","MONTES ALTOS","MA","03/2021","315"
"210700","MONTES ALTOS","MA","04/2021","325"
"210700","MONTES ALTOS","MA","02/2021","316"
"210700","MONTES ALTOS","MA","05/2021","330"
"210700","MONTES ALTOS","MA","09/2021","343"
"210700","MONTES ALTOS","MA","07/2022","367"
"210700","MONTES ALTOS","MA","03/2022","352"
"210700","MONTES ALTOS","MA","08/2022","369"
"210700","MONTES ALTOS","MA","12/2022","387"
"210700","MONTES ALTOS","MA","11/2022","380"
"210700","MONTES ALTOS","MA","01/2022","346"
"210700","MONTES ALTOS","MA","02/2022","348"
"210700","MONTES ALTOS","MA","09/2022","372"
"210700","MONTES ALTOS","MA","04/2022","355"
"210700","MONTES ALTOS","MA","10/2022","376"
"210700","MONTES ALTOS","MA","05/2022","364"
"210700","MONTES ALTOS","MA","06/2022","365"
"210700","MONTES ALTOS","MA","04/2023","384"
"210700","MONTES ALTOS","MA","06/2023","390"
"210700","MONTES ALTOS","MA","01/2023","387"
"210700","MONTES ALTOS","MA","05/2023","387"
"210700","MONTES ALTOS","MA","08/2023","396"
"210700","MONTES ALTOS","MA","03/2023","384"
"210700","MONTES ALTOS","MA","02/2023","389"
"210700","MONTES ALTOS","MA","09/2023","399"
"210700","MONTES ALTOS","MA","11/2023","399"
"210700","MONTES ALTOS","MA","12/2023","400"
"210700","MONTES ALTOS","MA","07/2023","391"
"210700","MONTES ALTOS","MA","10/2023","397"
"210700","MONTES ALTOS","MA","02/2024","406"
"210700","MONTES ALTOS","MA","03/2024","406"
"210700","MONTES ALTOS","MA","04/2024","410"
"210700","MONTES ALTOS","MA","06/2024","410"
"210700","MONTES ALTOS","MA","07/2024","401"
"210700","MONTES ALTOS","MA","08/2024","403"
"210700","MONTES ALTOS","MA","09/2024","404"
"210700","MONTES ALTOS","MA","05/2024","412"
"210700","MONTES ALTOS","MA","10/2024","411"
"210700","MONTES ALTOS","MA","11/2024","412"
"210700","MONTES ALTOS","MA","12/2024","413"
"210700","MONTES ALTOS","MA","01/2024","400"
"210700","MONTES ALTOS","MA","09/2025","422"
"210700","MONTES ALTOS","MA","12/2025","433"
"210700","MONTES ALTOS","MA","10/2025","423"
"210700","MONTES ALTOS","MA","11/2025","426"
"210700","MONTES ALTOS","MA","06/2025","428"
"210700","MONTES ALTOS","MA","07/2025","429"
"210700","MONTES ALTOS","MA","02/2025","410"
"210700","MONTES ALTOS","MA","01/2025","411"
"210700","MONTES ALTOS","MA","08/2025","422"
"210700","MONTES ALTOS","MA","03/2025","412"
"210710","MORROS","MA","08/2012","16"
"210710","MORROS","MA","09/2012","18"
"210710","MORROS","MA","10/2012","20"
"210710","MORROS","MA","11/2012","21"
"210710","MORROS","MA","12/2012","30"
"210710","MORROS","MA","11/2013","65"
"210710","MORROS","MA","10/2013","61"
"210710","MORROS","MA","12/2013","73"
"210710","MORROS","MA","08/2013","51"
"210710","MORROS","MA","09/2013","56"
"210710","MORROS","MA","07/2013","50"
"210710","MORROS","MA","06/2013","42"
"210710","MORROS","MA","05/2013","40"
"210710","MORROS","MA","04/2013","38"
"210710","MORROS","MA","03/2013","37"
"210710","MORROS","MA","02/2013","38"
"210710","MORROS","MA","01/2013","31"
"210710","MORROS","MA","11/2014","91"
"210710","MORROS","MA","10/2014","90"
"210710","MORROS","MA","12/2014","94"
"210710","MORROS","MA","09/2014","89"
"210710","MORROS","MA","07/2014","86"
"210710","MORROS","MA","02/2014","78"
"210710","MORROS","MA","03/2014","77"
"210710","MORROS","MA","06/2014","84"
"210710","MORROS","MA","05/2014","78"
"210710","MORROS","MA","04/2014","77"
"210710","MORROS","MA","01/2014","75"
"210710","MORROS","MA","11/2015","153"
"210710","MORROS","MA","02/2015","93"
"210710","MORROS","MA","07/2015","117"
"210710","MORROS","MA","09/2015","134"
"210710","MORROS","MA","12/2015","158"
"210710","MORROS","MA","03/2015","95"
"210710","MORROS","MA","01/2015","93"
"210710","MORROS","MA","10/2015","148"
"210710","MORROS","MA","08/2015","122"
"210710","MORROS","MA","05/2015","97"
"210710","MORROS","MA","06/2015","106"
"210710","MORROS","MA","04/2015","96"
"210710","MORROS","MA","11/2016","195"
"210710","MORROS","MA","02/2016","161"
"210710","MORROS","MA","03/2016","165"
"210710","MORROS","MA","12/2016","195"
"210710","MORROS","MA","01/2016","158"
"210710","MORROS","MA","09/2016","191"
"210710","MORROS","MA","04/2016","171"
"210710","MORROS","MA","07/2016","181"
"210710","MORROS","MA","05/2016","174"
"210710","MORROS","MA","10/2016","192"
"210710","MORROS","MA","06/2016","182"
"210710","MORROS","MA","08/2016","187"
"210710","MORROS","MA","04/2017","193"
"210710","MORROS","MA","08/2017","205"
"210710","MORROS","MA","09/2017","216"
"210710","MORROS","MA","05/2017","190"
"210710","MORROS","MA","01/2017","195"
"210710","MORROS","MA","06/2017","195"
"210710","MORROS","MA","10/2017","222"
"210710","MORROS","MA","02/2017","196"
"210710","MORROS","MA","03/2017","194"
"210710","MORROS","MA","07/2017","197"
"210710","MORROS","MA","11/2017","229"
"210710","MORROS","MA","12/2017","239"
"210710","MORROS","MA","03/2018","299"
"210710","MORROS","MA","07/2018","333"
"210710","MORROS","MA","11/2018","403"
"210710","MORROS","MA","12/2018","428"
"210710","MORROS","MA","01/2018","264"
"210710","MORROS","MA","04/2018","308"
"210710","MORROS","MA","08/2018","334"
"210710","MORROS","MA","02/2018","294"
"210710","MORROS","MA","05/2018","316"
"210710","MORROS","MA","06/2018","329"
"210710","MORROS","MA","09/2018","352"
"210710","MORROS","MA","10/2018","382"
"210710","MORROS","MA","05/2019","480"
"210710","MORROS","MA","01/2019","463"
"210710","MORROS","MA","09/2019","501"
"210710","MORROS","MA","06/2019","484"
"210710","MORROS","MA","02/2019","472"
"210710","MORROS","MA","03/2019","475"
"210710","MORROS","MA","10/2019","509"
"210710","MORROS","MA","04/2019","479"
"210710","MORROS","MA","11/2019","520"
"210710","MORROS","MA","12/2019","523"
"210710","MORROS","MA","07/2019","491"
"210710","MORROS","MA","08/2019","501"
"210710","MORROS","MA","05/2020","519"
"210710","MORROS","MA","09/2020","520"
"210710","MORROS","MA","10/2020","527"
"210710","MORROS","MA","12/2020","514"
"210710","MORROS","MA","02/2020","510"
"210710","MORROS","MA","03/2020","514"
"210710","MORROS","MA","01/2020","527"
"210710","MORROS","MA","06/2020","519"
"210710","MORROS","MA","11/2020","510"
"210710","MORROS","MA","04/2020","519"
"210710","MORROS","MA","07/2020","519"
"210710","MORROS","MA","08/2020","520"
"210710","MORROS","MA","06/2021","528"
"210710","MORROS","MA","07/2021","529"
"210710","MORROS","MA","10/2021","539"
"210710","MORROS","MA","08/2021","533"
"210710","MORROS","MA","11/2021","547"
"210710","MORROS","MA","12/2021","551"
"210710","MORROS","MA","01/2021","516"
"210710","MORROS","MA","03/2021","520"
"210710","MORROS","MA","04/2021","523"
"210710","MORROS","MA","02/2021","515"
"210710","MORROS","MA","05/2021","529"
"210710","MORROS","MA","09/2021","537"
"210710","MORROS","MA","07/2022","584"
"210710","MORROS","MA","03/2022","559"
"210710","MORROS","MA","11/2022","621"
"210710","MORROS","MA","12/2022","621"
"210710","MORROS","MA","01/2022","550"
"210710","MORROS","MA","02/2022","552"
"210710","MORROS","MA","09/2022","617"
"210710","MORROS","MA","04/2022","564"
"210710","MORROS","MA","08/2022","600"
"210710","MORROS","MA","10/2022","616"
"210710","MORROS","MA","05/2022","579"
"210710","MORROS","MA","06/2022","581"
"210710","MORROS","MA","01/2023","622"
"210710","MORROS","MA","03/2023","631"
"210710","MORROS","MA","04/2023","633"
"210710","MORROS","MA","05/2023","627"
"210710","MORROS","MA","07/2023","633"
"210710","MORROS","MA","08/2023","635"
"210710","MORROS","MA","09/2023","639"
"210710","MORROS","MA","10/2023","639"
"210710","MORROS","MA","11/2023","644"
"210710","MORROS","MA","02/2023","631"
"210710","MORROS","MA","12/2023","645"
"210710","MORROS","MA","06/2023","627"
"210710","MORROS","MA","02/2024","634"
"210710","MORROS","MA","03/2024","643"
"210710","MORROS","MA","01/2024","629"
"210710","MORROS","MA","06/2024","656"
"210710","MORROS","MA","07/2024","632"
"210710","MORROS","MA","08/2024","630"
"210710","MORROS","MA","09/2024","618"
"210710","MORROS","MA","05/2024","657"
"210710","MORROS","MA","10/2024","624"
"210710","MORROS","MA","11/2024","633"
"210710","MORROS","MA","12/2024","643"
"210710","MORROS","MA","04/2024","653"
"210710","MORROS","MA","09/2025","639"
"210710","MORROS","MA","12/2025","640"
"210710","MORROS","MA","10/2025","640"
"210710","MORROS","MA","11/2025","643"
"210710","MORROS","MA","06/2025","646"
"210710","MORROS","MA","07/2025","644"
"210710","MORROS","MA","02/2025","638"
"210710","MORROS","MA","01/2025","639"
"210710","MORROS","MA","08/2025","638"
"210710","MORROS","MA","03/2025","636"
"210720","NINA RODRIGUES","MA","02/2022","242"
"210720","NINA RODRIGUES","MA","08/2012","30"
